time 2021-06-24 19:39:56.642903 	memory 638.0 	max_memory_used 638.0 	retained_memory_used 635.0 	retained_max_memory_used 635.0
time 2021-06-24 19:39:57.535084 	memory 1094.0 	max_memory_used 1094.0 	retained_memory_used 1091.0 	retained_max_memory_used 1091.0
time 2021-06-24 19:39:57.581561 	memory 1098.0 	max_memory_used 1098.0 	retained_memory_used 1095.0 	retained_max_memory_used 1095.0
time 2021-06-24 19:39:57.627508 	memory 1104.0 	max_memory_used 1104.0 	retained_memory_used 1101.0 	retained_max_memory_used 1101.0
time 2021-06-24 19:39:57.673805 	memory 1116.0 	max_memory_used 1116.0 	retained_memory_used 1113.0 	retained_max_memory_used 1113.0
time 2021-06-24 19:39:57.883684 	memory 1118.0 	max_memory_used 1118.0 	retained_memory_used 1115.0 	retained_max_memory_used 1115.0
time 2021-06-24 19:39:57.911127 	memory 1120.0 	max_memory_used 1120.0 	retained_memory_used 1117.0 	retained_max_memory_used 1117.0
time 2021-06-24 19:39:57.942985 	memory 1122.0 	max_memory_used 1122.0 	retained_memory_used 1119.0 	retained_max_memory_used 1119.0
time 2021-06-24 19:39:57.954804 	memory 1124.0 	max_memory_used 1124.0 	retained_memory_used 1121.0 	retained_max_memory_used 1121.0
time 2021-06-24 19:39:57.976562 	memory 1126.0 	max_memory_used 1126.0 	retained_memory_used 1123.0 	retained_max_memory_used 1123.0
time 2021-06-24 19:39:58.012288 	memory 1130.0 	max_memory_used 1130.0 	retained_memory_used 1127.0 	retained_max_memory_used 1127.0
time 2021-06-24 19:39:58.046658 	memory 1132.0 	max_memory_used 1132.0 	retained_memory_used 1129.0 	retained_max_memory_used 1129.0
time 2021-06-24 19:39:58.058759 	memory 1134.0 	max_memory_used 1134.0 	retained_memory_used 1131.0 	retained_max_memory_used 1131.0
time 2021-06-24 19:39:58.081174 	memory 1136.0 	max_memory_used 1136.0 	retained_memory_used 1133.0 	retained_max_memory_used 1133.0
time 2021-06-24 19:39:58.095500 	memory 1138.0 	max_memory_used 1138.0 	retained_memory_used 1135.0 	retained_max_memory_used 1135.0
time 2021-06-24 19:39:58.119115 	memory 1140.0 	max_memory_used 1140.0 	retained_memory_used 1137.0 	retained_max_memory_used 1137.0
time 2021-06-24 19:39:58.133747 	memory 1142.0 	max_memory_used 1142.0 	retained_memory_used 1139.0 	retained_max_memory_used 1139.0
time 2021-06-24 19:39:58.160772 	memory 1144.0 	max_memory_used 1144.0 	retained_memory_used 1141.0 	retained_max_memory_used 1141.0
time 2021-06-24 19:39:58.176685 	memory 1146.0 	max_memory_used 1146.0 	retained_memory_used 1143.0 	retained_max_memory_used 1143.0
time 2021-06-24 19:39:58.203993 	memory 1148.0 	max_memory_used 1148.0 	retained_memory_used 1145.0 	retained_max_memory_used 1145.0
time 2021-06-24 19:39:58.217286 	memory 1150.0 	max_memory_used 1150.0 	retained_memory_used 1147.0 	retained_max_memory_used 1147.0
time 2021-06-24 19:39:58.241177 	memory 1152.0 	max_memory_used 1152.0 	retained_memory_used 1149.0 	retained_max_memory_used 1149.0
time 2021-06-24 19:39:58.252897 	memory 1154.0 	max_memory_used 1154.0 	retained_memory_used 1151.0 	retained_max_memory_used 1151.0
time 2021-06-24 19:39:58.278425 	memory 1156.0 	max_memory_used 1156.0 	retained_memory_used 1153.0 	retained_max_memory_used 1153.0
time 2021-06-24 19:39:58.294570 	memory 1158.0 	max_memory_used 1158.0 	retained_memory_used 1155.0 	retained_max_memory_used 1155.0
time 2021-06-24 19:39:58.315329 	memory 1160.0 	max_memory_used 1160.0 	retained_memory_used 1157.0 	retained_max_memory_used 1157.0
time 2021-06-24 19:39:58.327228 	memory 1162.0 	max_memory_used 1162.0 	retained_memory_used 1159.0 	retained_max_memory_used 1159.0
time 2021-06-24 19:39:58.350372 	memory 1166.0 	max_memory_used 1166.0 	retained_memory_used 1163.0 	retained_max_memory_used 1163.0
time 2021-06-24 19:39:58.384877 	memory 1170.0 	max_memory_used 1170.0 	retained_memory_used 1167.0 	retained_max_memory_used 1167.0
time 2021-06-24 19:39:58.398050 	memory 1172.0 	max_memory_used 1172.0 	retained_memory_used 1169.0 	retained_max_memory_used 1169.0
time 2021-06-24 19:39:58.421781 	memory 1176.0 	max_memory_used 1176.0 	retained_memory_used 1173.0 	retained_max_memory_used 1173.0
time 2021-06-24 19:39:58.433398 	memory 1178.0 	max_memory_used 1178.0 	retained_memory_used 1175.0 	retained_max_memory_used 1175.0
time 2021-06-24 19:39:58.456741 	memory 1182.0 	max_memory_used 1182.0 	retained_memory_used 1179.0 	retained_max_memory_used 1179.0
time 2021-06-24 19:39:58.468467 	memory 1184.0 	max_memory_used 1184.0 	retained_memory_used 1181.0 	retained_max_memory_used 1181.0
time 2021-06-24 19:39:58.491029 	memory 1188.0 	max_memory_used 1188.0 	retained_memory_used 1185.0 	retained_max_memory_used 1185.0
time 2021-06-24 19:39:58.502746 	memory 1190.0 	max_memory_used 1190.0 	retained_memory_used 1187.0 	retained_max_memory_used 1187.0
time 2021-06-24 19:39:58.526109 	memory 1194.0 	max_memory_used 1194.0 	retained_memory_used 1191.0 	retained_max_memory_used 1191.0
time 2021-06-24 19:39:58.538066 	memory 1196.0 	max_memory_used 1196.0 	retained_memory_used 1193.0 	retained_max_memory_used 1193.0
time 2021-06-24 19:39:58.562552 	memory 1210.0 	max_memory_used 1210.0 	retained_memory_used 1207.0 	retained_max_memory_used 1207.0
time 2021-06-24 19:39:58.650162 	memory 1212.0 	max_memory_used 1212.0 	retained_memory_used 1209.0 	retained_max_memory_used 1209.0
time 2021-06-24 19:39:58.674735 	memory 1214.0 	max_memory_used 1214.0 	retained_memory_used 1211.0 	retained_max_memory_used 1211.0
time 2021-06-24 19:39:58.701295 	memory 1220.0 	max_memory_used 1220.0 	retained_memory_used 1217.0 	retained_max_memory_used 1217.0
time 2021-06-24 19:39:58.726864 	memory 1226.0 	max_memory_used 1226.0 	retained_memory_used 1223.0 	retained_max_memory_used 1223.0
time 2021-06-24 19:39:58.760384 	memory 1232.0 	max_memory_used 1232.0 	retained_memory_used 1229.0 	retained_max_memory_used 1229.0
time 2021-06-24 19:39:58.789214 	memory 1238.0 	max_memory_used 1238.0 	retained_memory_used 1235.0 	retained_max_memory_used 1235.0
time 2021-06-24 19:39:58.818529 	memory 1244.0 	max_memory_used 1244.0 	retained_memory_used 1241.0 	retained_max_memory_used 1241.0
time 2021-06-24 19:39:58.847414 	memory 1250.0 	max_memory_used 1250.0 	retained_memory_used 1247.0 	retained_max_memory_used 1247.0
time 2021-06-24 19:39:58.875428 	memory 1256.0 	max_memory_used 1256.0 	retained_memory_used 1253.0 	retained_max_memory_used 1253.0
time 2021-06-24 19:39:58.903334 	memory 1262.0 	max_memory_used 1262.0 	retained_memory_used 1259.0 	retained_max_memory_used 1259.0
time 2021-06-24 19:39:58.931917 	memory 1268.0 	max_memory_used 1268.0 	retained_memory_used 1265.0 	retained_max_memory_used 1265.0
time 2021-06-24 19:39:58.959862 	memory 1274.0 	max_memory_used 1274.0 	retained_memory_used 1271.0 	retained_max_memory_used 1271.0
time 2021-06-24 19:39:58.986584 	memory 1278.0 	max_memory_used 1278.0 	retained_memory_used 1275.0 	retained_max_memory_used 1275.0
