time 2021-06-24 03:18:18.138107 	memory 5367.0 	max_memory_used 5367.0 	retained_memory_used 5364.0 	retained_max_memory_used 5364.0
time 2021-06-24 03:18:36.467487 	memory 6089.0 	max_memory_used 6089.0 	retained_memory_used 6086.0 	retained_max_memory_used 6086.0
time 2021-06-24 03:18:36.468719 	memory 6093.0 	max_memory_used 6093.0 	retained_memory_used 6090.0 	retained_max_memory_used 6090.0
time 2021-06-24 03:18:36.469139 	memory 6119.0 	max_memory_used 6119.0 	retained_memory_used 6116.0 	retained_max_memory_used 6116.0
time 2021-06-24 03:18:36.470178 	memory 6145.0 	max_memory_used 6145.0 	retained_memory_used 6142.0 	retained_max_memory_used 6142.0
time 2021-06-24 03:18:36.472781 	memory 6149.0 	max_memory_used 6149.0 	retained_memory_used 6146.0 	retained_max_memory_used 6146.0
time 2021-06-24 03:18:36.473291 	memory 6159.0 	max_memory_used 6159.0 	retained_memory_used 6156.0 	retained_max_memory_used 6156.0
time 2021-06-24 03:18:36.474091 	memory 6161.0 	max_memory_used 6161.0 	retained_memory_used 6158.0 	retained_max_memory_used 6158.0
time 2021-06-24 03:18:36.475147 	memory 6165.0 	max_memory_used 6165.0 	retained_memory_used 6162.0 	retained_max_memory_used 6162.0
time 2021-06-24 03:18:36.476015 	memory 6191.0 	max_memory_used 6191.0 	retained_memory_used 6188.0 	retained_max_memory_used 6188.0
time 2021-06-24 03:18:41.896912 	memory 6215.0 	max_memory_used 6215.0 	retained_memory_used 6212.0 	retained_max_memory_used 6212.0
time 2021-06-24 03:18:41.898260 	memory 6225.0 	max_memory_used 6225.0 	retained_memory_used 6222.0 	retained_max_memory_used 6222.0
time 2021-06-24 03:18:41.898502 	memory 6251.0 	max_memory_used 6251.0 	retained_memory_used 6248.0 	retained_max_memory_used 6248.0
time 2021-06-24 03:18:41.899104 	memory 6265.0 	max_memory_used 6265.0 	retained_memory_used 6262.0 	retained_max_memory_used 6262.0
time 2021-06-24 03:18:41.900789 	memory 6279.0 	max_memory_used 6279.0 	retained_memory_used 6276.0 	retained_max_memory_used 6276.0
time 2021-06-24 03:18:41.901196 	memory 6281.0 	max_memory_used 6281.0 	retained_memory_used 6278.0 	retained_max_memory_used 6278.0
time 2021-06-24 03:18:41.902028 	memory 6283.0 	max_memory_used 6283.0 	retained_memory_used 6280.0 	retained_max_memory_used 6280.0
time 2021-06-24 03:18:45.894784 	memory 6293.0 	max_memory_used 6293.0 	retained_memory_used 6290.0 	retained_max_memory_used 6290.0
time 2021-06-24 03:18:45.895797 	memory 6301.0 	max_memory_used 6301.0 	retained_memory_used 6298.0 	retained_max_memory_used 6298.0
time 2021-06-24 03:18:45.896282 	memory 6303.0 	max_memory_used 6303.0 	retained_memory_used 6300.0 	retained_max_memory_used 6300.0
time 2021-06-24 03:18:45.897287 	memory 6327.0 	max_memory_used 6327.0 	retained_memory_used 6324.0 	retained_max_memory_used 6324.0
time 2021-06-24 03:18:45.898047 	memory 6353.0 	max_memory_used 6353.0 	retained_memory_used 6350.0 	retained_max_memory_used 6350.0
time 2021-06-24 03:18:45.900159 	memory 6379.0 	max_memory_used 6379.0 	retained_memory_used 6376.0 	retained_max_memory_used 6376.0
time 2021-06-24 03:18:45.901020 	memory 6405.0 	max_memory_used 6405.0 	retained_memory_used 6402.0 	retained_max_memory_used 6402.0
