time 2021-06-24 21:11:30.173151 	memory 564.0 	max_memory_used 564.0 	retained_memory_used 561.0 	retained_max_memory_used 561.0
time 2021-06-24 21:11:30.618118 	memory 658.0 	max_memory_used 658.0 	retained_memory_used 655.0 	retained_max_memory_used 655.0
time 2021-06-24 21:11:30.619070 	memory 660.0 	max_memory_used 660.0 	retained_memory_used 657.0 	retained_max_memory_used 657.0
time 2021-06-24 21:11:30.626019 	memory 666.0 	max_memory_used 666.0 	retained_memory_used 663.0 	retained_max_memory_used 663.0
time 2021-06-24 21:11:30.632576 	memory 668.0 	max_memory_used 668.0 	retained_memory_used 665.0 	retained_max_memory_used 665.0
time 2021-06-24 21:11:30.639644 	memory 674.0 	max_memory_used 674.0 	retained_memory_used 671.0 	retained_max_memory_used 671.0
time 2021-06-24 21:11:30.646996 	memory 676.0 	max_memory_used 676.0 	retained_memory_used 673.0 	retained_max_memory_used 673.0
time 2021-06-24 21:11:30.657408 	memory 682.0 	max_memory_used 682.0 	retained_memory_used 679.0 	retained_max_memory_used 679.0
time 2021-06-24 21:11:30.662841 	memory 684.0 	max_memory_used 684.0 	retained_memory_used 681.0 	retained_max_memory_used 681.0
time 2021-06-24 21:11:30.664125 	memory 686.0 	max_memory_used 686.0 	retained_memory_used 683.0 	retained_max_memory_used 683.0
time 2021-06-24 21:11:30.664769 	memory 688.0 	max_memory_used 688.0 	retained_memory_used 685.0 	retained_max_memory_used 685.0
time 2021-06-24 21:11:30.671961 	memory 694.0 	max_memory_used 694.0 	retained_memory_used 691.0 	retained_max_memory_used 691.0
time 2021-06-24 21:11:30.676893 	memory 696.0 	max_memory_used 696.0 	retained_memory_used 693.0 	retained_max_memory_used 693.0
time 2021-06-24 21:11:30.677727 	memory 698.0 	max_memory_used 698.0 	retained_memory_used 695.0 	retained_max_memory_used 695.0
time 2021-06-24 21:11:30.678398 	memory 700.0 	max_memory_used 700.0 	retained_memory_used 697.0 	retained_max_memory_used 697.0
time 2021-06-24 21:11:30.679108 	memory 702.0 	max_memory_used 702.0 	retained_memory_used 699.0 	retained_max_memory_used 699.0
time 2021-06-24 21:11:30.679530 	memory 706.0 	max_memory_used 706.0 	retained_memory_used 703.0 	retained_max_memory_used 703.0
time 2021-06-24 21:11:30.680436 	memory 708.0 	max_memory_used 708.0 	retained_memory_used 705.0 	retained_max_memory_used 705.0
time 2021-06-24 21:11:30.680834 	memory 710.0 	max_memory_used 710.0 	retained_memory_used 707.0 	retained_max_memory_used 707.0
time 2021-06-24 21:11:30.681234 	memory 714.0 	max_memory_used 714.0 	retained_memory_used 711.0 	retained_max_memory_used 711.0
time 2021-06-24 21:11:30.682386 	memory 718.0 	max_memory_used 718.0 	retained_memory_used 715.0 	retained_max_memory_used 715.0
time 2021-06-24 21:11:30.683180 	memory 722.0 	max_memory_used 722.0 	retained_memory_used 719.0 	retained_max_memory_used 719.0
time 2021-06-24 21:11:30.683573 	memory 724.0 	max_memory_used 724.0 	retained_memory_used 721.0 	retained_max_memory_used 721.0
time 2021-06-24 21:11:30.684649 	memory 726.0 	max_memory_used 726.0 	retained_memory_used 723.0 	retained_max_memory_used 723.0
time 2021-06-24 21:11:30.685058 	memory 728.0 	max_memory_used 728.0 	retained_memory_used 725.0 	retained_max_memory_used 725.0
time 2021-06-24 21:11:30.685848 	memory 738.0 	max_memory_used 738.0 	retained_memory_used 735.0 	retained_max_memory_used 735.0
time 2021-06-24 21:11:30.687661 	memory 764.0 	max_memory_used 764.0 	retained_memory_used 761.0 	retained_max_memory_used 761.0
time 2021-06-24 21:11:30.688076 	memory 766.0 	max_memory_used 766.0 	retained_memory_used 763.0 	retained_max_memory_used 763.0
time 2021-06-24 21:11:30.695357 	memory 770.0 	max_memory_used 770.0 	retained_memory_used 767.0 	retained_max_memory_used 767.0
time 2021-06-24 21:11:30.697636 	memory 796.0 	max_memory_used 796.0 	retained_memory_used 793.0 	retained_max_memory_used 793.0
time 2021-06-24 21:11:30.705035 	memory 820.0 	max_memory_used 820.0 	retained_memory_used 817.0 	retained_max_memory_used 817.0
time 2021-06-24 21:11:30.705426 	memory 824.0 	max_memory_used 824.0 	retained_memory_used 821.0 	retained_max_memory_used 821.0
time 2021-06-24 21:11:30.710633 	memory 826.0 	max_memory_used 826.0 	retained_memory_used 823.0 	retained_max_memory_used 823.0
time 2021-06-24 21:11:30.712169 	memory 828.0 	max_memory_used 828.0 	retained_memory_used 825.0 	retained_max_memory_used 825.0
time 2021-06-24 21:11:30.714423 	memory 830.0 	max_memory_used 830.0 	retained_memory_used 827.0 	retained_max_memory_used 827.0
time 2021-06-24 21:11:30.716105 	memory 1190.0 	max_memory_used 1190.0 	retained_memory_used 1187.0 	retained_max_memory_used 1187.0
time 2021-06-24 21:11:31.750239 	memory 1194.0 	max_memory_used 1194.0 	retained_memory_used 1191.0 	retained_max_memory_used 1191.0
time 2021-06-24 21:11:33.743808 	memory 1198.0 	max_memory_used 1198.0 	retained_memory_used 1195.0 	retained_max_memory_used 1195.0
