time 2021-06-24 16:03:22.438226 	memory 636.0 	max_memory_used 636.0 	retained_memory_used 633.0 	retained_max_memory_used 633.0
time 2021-06-24 16:03:22.491819 	memory 990.0 	max_memory_used 990.0 	retained_memory_used 987.0 	retained_max_memory_used 987.0
time 2021-06-24 16:03:22.529336 	memory 998.0 	max_memory_used 998.0 	retained_memory_used 995.0 	retained_max_memory_used 995.0
time 2021-06-24 16:03:22.574783 	memory 1006.0 	max_memory_used 1006.0 	retained_memory_used 1003.0 	retained_max_memory_used 1003.0
time 2021-06-24 16:03:22.620442 	memory 1014.0 	max_memory_used 1014.0 	retained_memory_used 1011.0 	retained_max_memory_used 1011.0
time 2021-06-24 16:03:22.660724 	memory 1026.0 	max_memory_used 1026.0 	retained_memory_used 1023.0 	retained_max_memory_used 1023.0
time 2021-06-24 16:03:22.714017 	memory 1038.0 	max_memory_used 1038.0 	retained_memory_used 1035.0 	retained_max_memory_used 1035.0
time 2021-06-24 16:03:22.758370 	memory 1050.0 	max_memory_used 1050.0 	retained_memory_used 1047.0 	retained_max_memory_used 1047.0
time 2021-06-24 16:03:23.009409 	memory 1054.0 	max_memory_used 1054.0 	retained_memory_used 1051.0 	retained_max_memory_used 1051.0
time 2021-06-24 16:03:23.052170 	memory 1058.0 	max_memory_used 1058.0 	retained_memory_used 1055.0 	retained_max_memory_used 1055.0
time 2021-06-24 16:03:23.090222 	memory 1062.0 	max_memory_used 1062.0 	retained_memory_used 1059.0 	retained_max_memory_used 1059.0
time 2021-06-24 16:03:23.136439 	memory 1066.0 	max_memory_used 1066.0 	retained_memory_used 1063.0 	retained_max_memory_used 1063.0
time 2021-06-24 16:03:23.177198 	memory 1070.0 	max_memory_used 1070.0 	retained_memory_used 1067.0 	retained_max_memory_used 1067.0
time 2021-06-24 16:03:23.213910 	memory 1078.0 	max_memory_used 1078.0 	retained_memory_used 1075.0 	retained_max_memory_used 1075.0
time 2021-06-24 16:03:23.477678 	memory 1080.0 	max_memory_used 1080.0 	retained_memory_used 1077.0 	retained_max_memory_used 1077.0
time 2021-06-24 16:03:23.506647 	memory 1082.0 	max_memory_used 1082.0 	retained_memory_used 1079.0 	retained_max_memory_used 1079.0
time 2021-06-24 16:03:23.539145 	memory 1084.0 	max_memory_used 1084.0 	retained_memory_used 1081.0 	retained_max_memory_used 1081.0
time 2021-06-24 16:03:23.569541 	memory 1086.0 	max_memory_used 1086.0 	retained_memory_used 1083.0 	retained_max_memory_used 1083.0
time 2021-06-24 16:03:23.597141 	memory 1088.0 	max_memory_used 1088.0 	retained_memory_used 1085.0 	retained_max_memory_used 1085.0
time 2021-06-24 16:03:23.629439 	memory 1090.0 	max_memory_used 1090.0 	retained_memory_used 1087.0 	retained_max_memory_used 1087.0
time 2021-06-24 16:03:23.658865 	memory 1092.0 	max_memory_used 1092.0 	retained_memory_used 1089.0 	retained_max_memory_used 1089.0
time 2021-06-24 16:03:23.760909 	memory 1094.0 	max_memory_used 1094.0 	retained_memory_used 1091.0 	retained_max_memory_used 1091.0
time 2021-06-24 16:03:23.795023 	memory 1096.0 	max_memory_used 1096.0 	retained_memory_used 1093.0 	retained_max_memory_used 1093.0
time 2021-06-24 16:03:23.833079 	memory 1100.0 	max_memory_used 1100.0 	retained_memory_used 1097.0 	retained_max_memory_used 1097.0
time 2021-06-24 16:03:23.864722 	memory 1106.0 	max_memory_used 1106.0 	retained_memory_used 1103.0 	retained_max_memory_used 1103.0
time 2021-06-24 16:03:23.903833 	memory 1110.0 	max_memory_used 1110.0 	retained_memory_used 1107.0 	retained_max_memory_used 1107.0
time 2021-06-24 16:03:23.935444 	memory 1114.0 	max_memory_used 1114.0 	retained_memory_used 1111.0 	retained_max_memory_used 1111.0
time 2021-06-24 16:03:23.968280 	memory 1116.0 	max_memory_used 1116.0 	retained_memory_used 1113.0 	retained_max_memory_used 1113.0
time 2021-06-24 16:03:24.087752 	memory 1118.0 	max_memory_used 1118.0 	retained_memory_used 1115.0 	retained_max_memory_used 1115.0
time 2021-06-24 16:03:24.138386 	memory 1120.0 	max_memory_used 1120.0 	retained_memory_used 1117.0 	retained_max_memory_used 1117.0
time 2021-06-24 16:03:24.191299 	memory 1122.0 	max_memory_used 1122.0 	retained_memory_used 1119.0 	retained_max_memory_used 1119.0
time 2021-06-24 16:03:24.220764 	memory 1124.0 	max_memory_used 1124.0 	retained_memory_used 1121.0 	retained_max_memory_used 1121.0
time 2021-06-24 16:03:24.250031 	memory 1126.0 	max_memory_used 1126.0 	retained_memory_used 1123.0 	retained_max_memory_used 1123.0
time 2021-06-24 16:03:24.277298 	memory 1128.0 	max_memory_used 1128.0 	retained_memory_used 1125.0 	retained_max_memory_used 1125.0
time 2021-06-24 16:03:24.307322 	memory 1132.0 	max_memory_used 1132.0 	retained_memory_used 1129.0 	retained_max_memory_used 1129.0
time 2021-06-24 16:03:24.380316 	memory 1136.0 	max_memory_used 1136.0 	retained_memory_used 1133.0 	retained_max_memory_used 1133.0
time 2021-06-24 16:03:26.787054 	memory 1138.0 	max_memory_used 1138.0 	retained_memory_used 1135.0 	retained_max_memory_used 1135.0
time 2021-06-24 16:03:45.998232 	memory 1140.0 	max_memory_used 1140.0 	retained_memory_used 1137.0 	retained_max_memory_used 1137.0
time 2021-06-24 16:03:46.027944 	memory 1142.0 	max_memory_used 1142.0 	retained_memory_used 1139.0 	retained_max_memory_used 1139.0
