time 2021-06-24 12:33:37.105630 	memory 3835.0 	max_memory_used 3835.0 	retained_memory_used 3832.0 	retained_max_memory_used 3832.0
time 2021-06-24 12:33:37.106223 	memory 3841.0 	max_memory_used 3841.0 	retained_memory_used 3838.0 	retained_max_memory_used 3838.0
time 2021-06-24 12:33:37.106889 	memory 3843.0 	max_memory_used 3843.0 	retained_memory_used 3840.0 	retained_max_memory_used 3840.0
time 2021-06-24 12:33:37.107492 	memory 3845.0 	max_memory_used 3845.0 	retained_memory_used 3842.0 	retained_max_memory_used 3842.0
time 2021-06-24 12:33:37.669117 	memory 4353.0 	max_memory_used 4353.0 	retained_memory_used 4350.0 	retained_max_memory_used 4350.0
time 2021-06-24 12:33:37.669467 	memory 4357.0 	max_memory_used 4357.0 	retained_memory_used 4354.0 	retained_max_memory_used 4354.0
time 2021-06-24 12:33:39.847067 	memory 4361.0 	max_memory_used 4361.0 	retained_memory_used 4358.0 	retained_max_memory_used 4358.0
time 2021-06-24 12:33:45.518697 	memory 4381.0 	max_memory_used 4381.0 	retained_memory_used 4378.0 	retained_max_memory_used 4378.0
time 2021-06-24 12:33:45.519028 	memory 4385.0 	max_memory_used 4385.0 	retained_memory_used 4382.0 	retained_max_memory_used 4382.0
time 2021-06-24 12:33:46.528272 	memory 4401.0 	max_memory_used 4401.0 	retained_memory_used 4398.0 	retained_max_memory_used 4398.0
time 2021-06-24 12:33:46.529405 	memory 4403.0 	max_memory_used 4403.0 	retained_memory_used 4400.0 	retained_max_memory_used 4400.0
time 2021-06-24 12:33:47.558141 	memory 4425.0 	max_memory_used 4425.0 	retained_memory_used 4422.0 	retained_max_memory_used 4422.0
time 2021-06-24 12:33:48.584622 	memory 4427.0 	max_memory_used 4427.0 	retained_memory_used 4424.0 	retained_max_memory_used 4424.0
time 2021-06-24 12:33:49.625730 	memory 4471.0 	max_memory_used 4471.0 	retained_memory_used 4468.0 	retained_max_memory_used 4468.0
time 2021-06-24 12:33:49.626144 	memory 4473.0 	max_memory_used 4473.0 	retained_memory_used 4470.0 	retained_max_memory_used 4470.0
time 2021-06-24 12:33:49.626977 	memory 4475.0 	max_memory_used 4475.0 	retained_memory_used 4472.0 	retained_max_memory_used 4472.0
time 2021-06-24 12:33:50.660157 	memory 4513.0 	max_memory_used 4513.0 	retained_memory_used 4510.0 	retained_max_memory_used 4510.0
time 2021-06-24 12:33:50.660544 	memory 4517.0 	max_memory_used 4517.0 	retained_memory_used 4514.0 	retained_max_memory_used 4514.0
time 2021-06-24 12:33:51.689170 	memory 4535.0 	max_memory_used 4535.0 	retained_memory_used 4532.0 	retained_max_memory_used 4532.0
time 2021-06-24 12:33:51.689574 	memory 4537.0 	max_memory_used 4537.0 	retained_memory_used 4534.0 	retained_max_memory_used 4534.0
time 2021-06-24 12:33:52.688746 	memory 4551.0 	max_memory_used 4551.0 	retained_memory_used 4548.0 	retained_max_memory_used 4548.0
time 2021-06-24 12:33:52.689001 	memory 4553.0 	max_memory_used 4553.0 	retained_memory_used 4550.0 	retained_max_memory_used 4550.0
time 2021-06-24 12:33:53.662790 	memory 4573.0 	max_memory_used 4573.0 	retained_memory_used 4570.0 	retained_max_memory_used 4570.0
time 2021-06-24 12:33:53.663083 	memory 4575.0 	max_memory_used 4575.0 	retained_memory_used 4572.0 	retained_max_memory_used 4572.0
time 2021-06-24 12:33:54.628858 	memory 4591.0 	max_memory_used 4591.0 	retained_memory_used 4588.0 	retained_max_memory_used 4588.0
time 2021-06-24 12:33:54.629243 	memory 4593.0 	max_memory_used 4593.0 	retained_memory_used 4590.0 	retained_max_memory_used 4590.0
time 2021-06-24 12:33:55.648190 	memory 4631.0 	max_memory_used 4631.0 	retained_memory_used 4628.0 	retained_max_memory_used 4628.0
time 2021-06-24 12:33:56.666085 	memory 4633.0 	max_memory_used 4633.0 	retained_memory_used 4630.0 	retained_max_memory_used 4630.0
