time 2021-06-24 12:28:11.831829 	memory 1941.0 	max_memory_used 1941.0 	retained_memory_used 1938.0 	retained_max_memory_used 1938.0
time 2021-06-24 12:28:11.832147 	memory 1945.0 	max_memory_used 1945.0 	retained_memory_used 1942.0 	retained_max_memory_used 1942.0
time 2021-06-24 12:28:11.839105 	memory 2457.0 	max_memory_used 2457.0 	retained_memory_used 2454.0 	retained_max_memory_used 2454.0
time 2021-06-24 12:28:11.839489 	memory 2461.0 	max_memory_used 2461.0 	retained_memory_used 2458.0 	retained_max_memory_used 2458.0
time 2021-06-24 12:28:12.270780 	memory 2659.0 	max_memory_used 2659.0 	retained_memory_used 2656.0 	retained_max_memory_used 2656.0
time 2021-06-24 12:28:12.554471 	memory 2729.0 	max_memory_used 2729.0 	retained_memory_used 2726.0 	retained_max_memory_used 2726.0
time 2021-06-24 12:28:12.555802 	memory 2739.0 	max_memory_used 2739.0 	retained_memory_used 2736.0 	retained_max_memory_used 2736.0
time 2021-06-24 12:28:12.556434 	memory 2741.0 	max_memory_used 2741.0 	retained_memory_used 2738.0 	retained_max_memory_used 2738.0
time 2021-06-24 12:28:13.465880 	memory 2747.0 	max_memory_used 2747.0 	retained_memory_used 2744.0 	retained_max_memory_used 2744.0
time 2021-06-24 12:28:14.089603 	memory 2787.0 	max_memory_used 2787.0 	retained_memory_used 2784.0 	retained_max_memory_used 2784.0
time 2021-06-24 12:28:14.090177 	memory 2791.0 	max_memory_used 2791.0 	retained_memory_used 2788.0 	retained_max_memory_used 2788.0
time 2021-06-24 12:28:14.146664 	memory 2853.0 	max_memory_used 2853.0 	retained_memory_used 2850.0 	retained_max_memory_used 2850.0
