time 2021-06-24 09:49:53.230091 	memory 652.0 	max_memory_used 652.0 	retained_memory_used 649.0 	retained_max_memory_used 649.0
time 2021-06-24 09:49:53.230478 	memory 656.0 	max_memory_used 656.0 	retained_memory_used 653.0 	retained_max_memory_used 653.0
time 2021-06-24 09:49:53.353669 	memory 658.0 	max_memory_used 658.0 	retained_memory_used 655.0 	retained_max_memory_used 655.0
time 2021-06-24 09:49:53.360803 	memory 662.0 	max_memory_used 662.0 	retained_memory_used 659.0 	retained_max_memory_used 659.0
time 2021-06-24 09:49:53.476135 	memory 666.0 	max_memory_used 666.0 	retained_memory_used 663.0 	retained_max_memory_used 663.0
time 2021-06-24 09:49:53.477201 	memory 668.0 	max_memory_used 668.0 	retained_memory_used 665.0 	retained_max_memory_used 665.0
time 2021-06-24 09:49:53.477591 	memory 674.0 	max_memory_used 674.0 	retained_memory_used 671.0 	retained_max_memory_used 671.0
time 2021-06-24 09:49:53.478716 	memory 692.0 	max_memory_used 692.0 	retained_memory_used 689.0 	retained_max_memory_used 689.0
time 2021-06-24 09:49:53.487989 	memory 694.0 	max_memory_used 694.0 	retained_memory_used 691.0 	retained_max_memory_used 691.0
time 2021-06-24 09:49:53.490022 	memory 712.0 	max_memory_used 712.0 	retained_memory_used 709.0 	retained_max_memory_used 709.0
time 2021-06-24 09:49:53.498543 	memory 1058.0 	max_memory_used 1058.0 	retained_memory_used 1055.0 	retained_max_memory_used 1055.0
time 2021-06-24 09:50:01.164585 	memory 1080.0 	max_memory_used 1080.0 	retained_memory_used 1077.0 	retained_max_memory_used 1077.0
time 2021-06-24 09:50:01.805900 	memory 1108.0 	max_memory_used 1108.0 	retained_memory_used 1105.0 	retained_max_memory_used 1105.0
