time 2021-06-24 18:24:35.738330 	memory 670.0 	max_memory_used 670.0 	retained_memory_used 667.0 	retained_max_memory_used 667.0
time 2021-06-24 18:24:35.738750 	memory 676.0 	max_memory_used 676.0 	retained_memory_used 673.0 	retained_max_memory_used 673.0
time 2021-06-24 18:24:35.990591 	memory 680.0 	max_memory_used 680.0 	retained_memory_used 677.0 	retained_max_memory_used 677.0
time 2021-06-24 18:24:35.991174 	memory 692.0 	max_memory_used 692.0 	retained_memory_used 689.0 	retained_max_memory_used 689.0
time 2021-06-24 18:24:35.993150 	memory 694.0 	max_memory_used 694.0 	retained_memory_used 691.0 	retained_max_memory_used 691.0
time 2021-06-24 18:24:35.994215 	memory 696.0 	max_memory_used 696.0 	retained_memory_used 693.0 	retained_max_memory_used 693.0
time 2021-06-24 18:24:35.995252 	memory 698.0 	max_memory_used 698.0 	retained_memory_used 695.0 	retained_max_memory_used 695.0
time 2021-06-24 18:24:35.996074 	memory 700.0 	max_memory_used 700.0 	retained_memory_used 697.0 	retained_max_memory_used 697.0
time 2021-06-24 18:24:35.996714 	memory 702.0 	max_memory_used 702.0 	retained_memory_used 699.0 	retained_max_memory_used 699.0
time 2021-06-24 18:24:35.997500 	memory 708.0 	max_memory_used 708.0 	retained_memory_used 705.0 	retained_max_memory_used 705.0
time 2021-06-24 18:24:36.000941 	memory 720.0 	max_memory_used 720.0 	retained_memory_used 717.0 	retained_max_memory_used 717.0
time 2021-06-24 18:24:36.001990 	memory 742.0 	max_memory_used 742.0 	retained_memory_used 739.0 	retained_max_memory_used 739.0
time 2021-06-24 18:24:36.003371 	memory 764.0 	max_memory_used 764.0 	retained_memory_used 761.0 	retained_max_memory_used 761.0
time 2021-06-24 18:24:36.004199 	memory 766.0 	max_memory_used 766.0 	retained_memory_used 763.0 	retained_max_memory_used 763.0
time 2021-06-24 18:24:36.010243 	memory 780.0 	max_memory_used 780.0 	retained_memory_used 777.0 	retained_max_memory_used 777.0
time 2021-06-24 18:24:36.010952 	memory 786.0 	max_memory_used 786.0 	retained_memory_used 783.0 	retained_max_memory_used 783.0
time 2021-06-24 18:24:36.011753 	memory 792.0 	max_memory_used 792.0 	retained_memory_used 789.0 	retained_max_memory_used 789.0
time 2021-06-24 18:24:36.012418 	memory 800.0 	max_memory_used 800.0 	retained_memory_used 797.0 	retained_max_memory_used 797.0
time 2021-06-24 18:24:36.013381 	memory 808.0 	max_memory_used 808.0 	retained_memory_used 805.0 	retained_max_memory_used 805.0
