time 2021-06-24 09:51:47.643608 	memory 630.0 	max_memory_used 630.0 	retained_memory_used 627.0 	retained_max_memory_used 627.0
time 2021-06-24 09:51:47.643984 	memory 634.0 	max_memory_used 634.0 	retained_memory_used 631.0 	retained_max_memory_used 631.0
time 2021-06-24 09:51:47.778846 	memory 640.0 	max_memory_used 640.0 	retained_memory_used 637.0 	retained_max_memory_used 637.0
time 2021-06-24 09:51:47.779447 	memory 652.0 	max_memory_used 652.0 	retained_memory_used 649.0 	retained_max_memory_used 649.0
time 2021-06-24 09:51:47.782655 	memory 660.0 	max_memory_used 660.0 	retained_memory_used 657.0 	retained_max_memory_used 657.0
time 2021-06-24 09:51:47.783324 	memory 668.0 	max_memory_used 668.0 	retained_memory_used 665.0 	retained_max_memory_used 665.0
time 2021-06-24 09:51:47.906153 	memory 680.0 	max_memory_used 680.0 	retained_memory_used 677.0 	retained_max_memory_used 677.0
time 2021-06-24 09:51:47.906500 	memory 682.0 	max_memory_used 682.0 	retained_memory_used 679.0 	retained_max_memory_used 679.0
time 2021-06-24 09:51:47.911383 	memory 684.0 	max_memory_used 684.0 	retained_memory_used 681.0 	retained_max_memory_used 681.0
time 2021-06-24 09:51:47.912259 	memory 690.0 	max_memory_used 690.0 	retained_memory_used 687.0 	retained_max_memory_used 687.0
time 2021-06-24 09:51:47.914371 	memory 708.0 	max_memory_used 708.0 	retained_memory_used 705.0 	retained_max_memory_used 705.0
time 2021-06-24 09:51:47.914767 	memory 710.0 	max_memory_used 710.0 	retained_memory_used 707.0 	retained_max_memory_used 707.0
time 2021-06-24 09:51:47.923698 	memory 1056.0 	max_memory_used 1056.0 	retained_memory_used 1053.0 	retained_max_memory_used 1053.0
