time 2021-06-24 03:36:00.347768 	memory 2485.0 	max_memory_used 2485.0 	retained_memory_used 2482.0 	retained_max_memory_used 2482.0
time 2021-06-24 03:36:00.348465 	memory 2491.0 	max_memory_used 2491.0 	retained_memory_used 2488.0 	retained_max_memory_used 2488.0
time 2021-06-24 03:36:00.348757 	memory 2495.0 	max_memory_used 2495.0 	retained_memory_used 2492.0 	retained_max_memory_used 2492.0
time 2021-06-24 03:36:00.349204 	memory 2497.0 	max_memory_used 2497.0 	retained_memory_used 2494.0 	retained_max_memory_used 2494.0
time 2021-06-24 03:36:00.647199 	memory 2499.0 	max_memory_used 2499.0 	retained_memory_used 2496.0 	retained_max_memory_used 2496.0
time 2021-06-24 03:36:00.648476 	memory 2503.0 	max_memory_used 2503.0 	retained_memory_used 2500.0 	retained_max_memory_used 2500.0
time 2021-06-24 03:36:00.648854 	memory 2509.0 	max_memory_used 2509.0 	retained_memory_used 2506.0 	retained_max_memory_used 2506.0
time 2021-06-24 03:36:00.650173 	memory 2515.0 	max_memory_used 2515.0 	retained_memory_used 2512.0 	retained_max_memory_used 2512.0
time 2021-06-24 03:36:00.650433 	memory 2517.0 	max_memory_used 2517.0 	retained_memory_used 2514.0 	retained_max_memory_used 2514.0
time 2021-06-24 03:36:00.651643 	memory 2523.0 	max_memory_used 2523.0 	retained_memory_used 2520.0 	retained_max_memory_used 2520.0
time 2021-06-24 03:36:00.651973 	memory 2525.0 	max_memory_used 2525.0 	retained_memory_used 2522.0 	retained_max_memory_used 2522.0
time 2021-06-24 03:36:00.653186 	memory 2527.0 	max_memory_used 2527.0 	retained_memory_used 2524.0 	retained_max_memory_used 2524.0
time 2021-06-24 03:36:00.653673 	memory 2531.0 	max_memory_used 2531.0 	retained_memory_used 2528.0 	retained_max_memory_used 2528.0
time 2021-06-24 03:36:00.654498 	memory 2533.0 	max_memory_used 2533.0 	retained_memory_used 2530.0 	retained_max_memory_used 2530.0
time 2021-06-24 03:36:00.655602 	memory 2535.0 	max_memory_used 2535.0 	retained_memory_used 2532.0 	retained_max_memory_used 2532.0
time 2021-06-24 03:36:00.766687 	memory 2563.0 	max_memory_used 2563.0 	retained_memory_used 2560.0 	retained_max_memory_used 2560.0
time 2021-06-24 03:36:01.025574 	memory 2565.0 	max_memory_used 2565.0 	retained_memory_used 2562.0 	retained_max_memory_used 2562.0
time 2021-06-24 03:36:01.113391 	memory 2615.0 	max_memory_used 2615.0 	retained_memory_used 2612.0 	retained_max_memory_used 2612.0
time 2021-06-24 03:36:02.076304 	memory 2731.0 	max_memory_used 2731.0 	retained_memory_used 2728.0 	retained_max_memory_used 2728.0
time 2021-06-24 03:36:03.443451 	memory 2845.0 	max_memory_used 2845.0 	retained_memory_used 2842.0 	retained_max_memory_used 2842.0
time 2021-06-24 03:36:04.040548 	memory 2983.0 	max_memory_used 2983.0 	retained_memory_used 2980.0 	retained_max_memory_used 2980.0
time 2021-06-24 03:36:14.247938 	memory 2987.0 	max_memory_used 2987.0 	retained_memory_used 2984.0 	retained_max_memory_used 2984.0
time 2021-06-24 03:36:14.248534 	memory 2989.0 	max_memory_used 2989.0 	retained_memory_used 2986.0 	retained_max_memory_used 2986.0
time 2021-06-24 03:36:14.250976 	memory 2991.0 	max_memory_used 2991.0 	retained_memory_used 2988.0 	retained_max_memory_used 2988.0
time 2021-06-24 03:36:14.251957 	memory 2993.0 	max_memory_used 2993.0 	retained_memory_used 2990.0 	retained_max_memory_used 2990.0
time 2021-06-24 03:36:14.252861 	memory 2995.0 	max_memory_used 2995.0 	retained_memory_used 2992.0 	retained_max_memory_used 2992.0
time 2021-06-24 03:36:14.253718 	memory 2997.0 	max_memory_used 2997.0 	retained_memory_used 2994.0 	retained_max_memory_used 2994.0
time 2021-06-24 03:36:14.254847 	memory 2999.0 	max_memory_used 2999.0 	retained_memory_used 2996.0 	retained_max_memory_used 2996.0
time 2021-06-24 03:36:14.255493 	memory 3001.0 	max_memory_used 3001.0 	retained_memory_used 2998.0 	retained_max_memory_used 2998.0
time 2021-06-24 03:36:14.256152 	memory 3003.0 	max_memory_used 3003.0 	retained_memory_used 3000.0 	retained_max_memory_used 3000.0
time 2021-06-24 03:36:14.256664 	memory 3005.0 	max_memory_used 3005.0 	retained_memory_used 3002.0 	retained_max_memory_used 3002.0
time 2021-06-24 03:36:14.257320 	memory 3007.0 	max_memory_used 3007.0 	retained_memory_used 3004.0 	retained_max_memory_used 3004.0
time 2021-06-24 03:36:14.257812 	memory 3009.0 	max_memory_used 3009.0 	retained_memory_used 3006.0 	retained_max_memory_used 3006.0
time 2021-06-24 03:36:14.258450 	memory 3011.0 	max_memory_used 3011.0 	retained_memory_used 3008.0 	retained_max_memory_used 3008.0
time 2021-06-24 03:36:14.258943 	memory 3013.0 	max_memory_used 3013.0 	retained_memory_used 3010.0 	retained_max_memory_used 3010.0
time 2021-06-24 03:36:14.259563 	memory 3015.0 	max_memory_used 3015.0 	retained_memory_used 3012.0 	retained_max_memory_used 3012.0
time 2021-06-24 03:36:14.259986 	memory 3023.0 	max_memory_used 3023.0 	retained_memory_used 3020.0 	retained_max_memory_used 3020.0
time 2021-06-24 03:36:14.260496 	memory 3031.0 	max_memory_used 3031.0 	retained_memory_used 3028.0 	retained_max_memory_used 3028.0
time 2021-06-24 03:36:14.261424 	memory 3035.0 	max_memory_used 3035.0 	retained_memory_used 3032.0 	retained_max_memory_used 3032.0
time 2021-06-24 03:36:14.261818 	memory 3037.0 	max_memory_used 3037.0 	retained_memory_used 3034.0 	retained_max_memory_used 3034.0
time 2021-06-24 03:36:14.262833 	memory 3039.0 	max_memory_used 3039.0 	retained_memory_used 3036.0 	retained_max_memory_used 3036.0
time 2021-06-24 03:36:14.263457 	memory 3043.0 	max_memory_used 3043.0 	retained_memory_used 3040.0 	retained_max_memory_used 3040.0
time 2021-06-24 03:36:14.264032 	memory 3055.0 	max_memory_used 3055.0 	retained_memory_used 3052.0 	retained_max_memory_used 3052.0
time 2021-06-24 03:36:14.264531 	memory 3067.0 	max_memory_used 3067.0 	retained_memory_used 3064.0 	retained_max_memory_used 3064.0
time 2021-06-24 03:36:14.265425 	memory 3073.0 	max_memory_used 3073.0 	retained_memory_used 3070.0 	retained_max_memory_used 3070.0
time 2021-06-24 03:36:14.266088 	memory 3079.0 	max_memory_used 3079.0 	retained_memory_used 3076.0 	retained_max_memory_used 3076.0
time 2021-06-24 03:36:14.266805 	memory 3085.0 	max_memory_used 3085.0 	retained_memory_used 3082.0 	retained_max_memory_used 3082.0
time 2021-06-24 03:36:14.267445 	memory 3091.0 	max_memory_used 3091.0 	retained_memory_used 3088.0 	retained_max_memory_used 3088.0
