time 2021-06-24 03:30:27.896503 	memory 1443.0 	max_memory_used 1443.0 	retained_memory_used 1440.0 	retained_max_memory_used 1440.0
time 2021-06-24 03:30:27.897128 	memory 1447.0 	max_memory_used 1447.0 	retained_memory_used 1444.0 	retained_max_memory_used 1444.0
time 2021-06-24 03:30:27.897363 	memory 1449.0 	max_memory_used 1449.0 	retained_memory_used 1446.0 	retained_max_memory_used 1446.0
time 2021-06-24 03:30:27.899416 	memory 1451.0 	max_memory_used 1451.0 	retained_memory_used 1448.0 	retained_max_memory_used 1448.0
time 2021-06-24 03:30:27.916026 	memory 1457.0 	max_memory_used 1457.0 	retained_memory_used 1454.0 	retained_max_memory_used 1454.0
time 2021-06-24 03:30:27.917368 	memory 1459.0 	max_memory_used 1459.0 	retained_memory_used 1456.0 	retained_max_memory_used 1456.0
time 2021-06-24 03:30:27.919508 	memory 1471.0 	max_memory_used 1471.0 	retained_memory_used 1468.0 	retained_max_memory_used 1468.0
time 2021-06-24 03:30:27.920429 	memory 1473.0 	max_memory_used 1473.0 	retained_memory_used 1470.0 	retained_max_memory_used 1470.0
time 2021-06-24 03:30:27.929842 	memory 1821.0 	max_memory_used 1821.0 	retained_memory_used 1818.0 	retained_max_memory_used 1818.0
time 2021-06-24 03:30:28.248628 	memory 1855.0 	max_memory_used 1855.0 	retained_memory_used 1852.0 	retained_max_memory_used 1852.0
time 2021-06-24 03:30:28.712880 	memory 1859.0 	max_memory_used 1859.0 	retained_memory_used 1856.0 	retained_max_memory_used 1856.0
time 2021-06-24 03:30:29.143248 	memory 1869.0 	max_memory_used 1869.0 	retained_memory_used 1866.0 	retained_max_memory_used 1866.0
time 2021-06-24 03:30:29.145551 	memory 1873.0 	max_memory_used 1873.0 	retained_memory_used 1870.0 	retained_max_memory_used 1870.0
time 2021-06-24 03:30:31.269351 	memory 1887.0 	max_memory_used 1887.0 	retained_memory_used 1884.0 	retained_max_memory_used 1884.0
time 2021-06-24 03:30:31.270004 	memory 1891.0 	max_memory_used 1891.0 	retained_memory_used 1888.0 	retained_max_memory_used 1888.0
time 2021-06-24 03:30:36.073320 	memory 1897.0 	max_memory_used 1897.0 	retained_memory_used 1894.0 	retained_max_memory_used 1894.0
time 2021-06-24 03:30:36.909312 	memory 1917.0 	max_memory_used 1917.0 	retained_memory_used 1914.0 	retained_max_memory_used 1914.0
time 2021-06-24 03:30:37.713908 	memory 1923.0 	max_memory_used 1923.0 	retained_memory_used 1920.0 	retained_max_memory_used 1920.0
time 2021-06-24 03:30:38.535025 	memory 1955.0 	max_memory_used 1955.0 	retained_memory_used 1952.0 	retained_max_memory_used 1952.0
time 2021-06-24 03:30:39.440498 	memory 1967.0 	max_memory_used 1967.0 	retained_memory_used 1964.0 	retained_max_memory_used 1964.0
time 2021-06-24 03:30:39.440849 	memory 1969.0 	max_memory_used 1969.0 	retained_memory_used 1966.0 	retained_max_memory_used 1966.0
time 2021-06-24 03:30:39.442463 	memory 1971.0 	max_memory_used 1971.0 	retained_memory_used 1968.0 	retained_max_memory_used 1968.0
time 2021-06-24 03:30:39.443047 	memory 1973.0 	max_memory_used 1973.0 	retained_memory_used 1970.0 	retained_max_memory_used 1970.0
