time 2021-06-24 18:34:07.548936 	memory 852.0 	max_memory_used 852.0 	retained_memory_used 849.0 	retained_max_memory_used 849.0
time 2021-06-24 18:34:07.549333 	memory 862.0 	max_memory_used 862.0 	retained_memory_used 859.0 	retained_max_memory_used 859.0
time 2021-06-24 18:34:07.804647 	memory 884.0 	max_memory_used 884.0 	retained_memory_used 881.0 	retained_max_memory_used 881.0
time 2021-06-24 18:34:07.805233 	memory 906.0 	max_memory_used 906.0 	retained_memory_used 903.0 	retained_max_memory_used 903.0
time 2021-06-24 18:34:07.814259 	memory 908.0 	max_memory_used 908.0 	retained_memory_used 905.0 	retained_max_memory_used 905.0
time 2021-06-24 18:34:07.815142 	memory 910.0 	max_memory_used 910.0 	retained_memory_used 907.0 	retained_max_memory_used 907.0
time 2021-06-24 18:34:07.816193 	memory 912.0 	max_memory_used 912.0 	retained_memory_used 909.0 	retained_max_memory_used 909.0
time 2021-06-24 18:34:07.817124 	memory 916.0 	max_memory_used 916.0 	retained_memory_used 913.0 	retained_max_memory_used 913.0
time 2021-06-24 18:34:07.817961 	memory 920.0 	max_memory_used 920.0 	retained_memory_used 917.0 	retained_max_memory_used 917.0
time 2021-06-24 18:34:07.818760 	memory 924.0 	max_memory_used 924.0 	retained_memory_used 921.0 	retained_max_memory_used 921.0
time 2021-06-24 18:34:07.819563 	memory 928.0 	max_memory_used 928.0 	retained_memory_used 925.0 	retained_max_memory_used 925.0
time 2021-06-24 18:34:07.820355 	memory 932.0 	max_memory_used 932.0 	retained_memory_used 929.0 	retained_max_memory_used 929.0
time 2021-06-24 18:34:07.821220 	memory 936.0 	max_memory_used 936.0 	retained_memory_used 933.0 	retained_max_memory_used 933.0
time 2021-06-24 18:34:07.822031 	memory 940.0 	max_memory_used 940.0 	retained_memory_used 937.0 	retained_max_memory_used 937.0
time 2021-06-24 18:34:07.822816 	memory 944.0 	max_memory_used 944.0 	retained_memory_used 941.0 	retained_max_memory_used 941.0
time 2021-06-24 18:34:07.823642 	memory 948.0 	max_memory_used 948.0 	retained_memory_used 945.0 	retained_max_memory_used 945.0
time 2021-06-24 18:34:07.824463 	memory 952.0 	max_memory_used 952.0 	retained_memory_used 949.0 	retained_max_memory_used 949.0
time 2021-06-24 18:34:07.825352 	memory 956.0 	max_memory_used 956.0 	retained_memory_used 953.0 	retained_max_memory_used 953.0
time 2021-06-24 18:34:07.830253 	memory 978.0 	max_memory_used 978.0 	retained_memory_used 975.0 	retained_max_memory_used 975.0
time 2021-06-24 18:34:07.831342 	memory 1022.0 	max_memory_used 1022.0 	retained_memory_used 1019.0 	retained_max_memory_used 1019.0
time 2021-06-24 18:34:07.832743 	memory 1066.0 	max_memory_used 1066.0 	retained_memory_used 1063.0 	retained_max_memory_used 1063.0
time 2021-06-24 18:34:07.833651 	memory 1078.0 	max_memory_used 1078.0 	retained_memory_used 1075.0 	retained_max_memory_used 1075.0
time 2021-06-24 18:34:07.835029 	memory 1094.0 	max_memory_used 1094.0 	retained_memory_used 1091.0 	retained_max_memory_used 1091.0
time 2021-06-24 18:34:07.835650 	memory 1100.0 	max_memory_used 1100.0 	retained_memory_used 1097.0 	retained_max_memory_used 1097.0
time 2021-06-24 18:34:07.842551 	memory 1112.0 	max_memory_used 1112.0 	retained_memory_used 1109.0 	retained_max_memory_used 1109.0
time 2021-06-24 18:34:07.843215 	memory 1124.0 	max_memory_used 1124.0 	retained_memory_used 1121.0 	retained_max_memory_used 1121.0
time 2021-06-24 18:34:07.843783 	memory 1140.0 	max_memory_used 1140.0 	retained_memory_used 1137.0 	retained_max_memory_used 1137.0
time 2021-06-24 18:34:07.844670 	memory 1156.0 	max_memory_used 1156.0 	retained_memory_used 1153.0 	retained_max_memory_used 1153.0
time 2021-06-24 18:34:07.845230 	memory 1168.0 	max_memory_used 1168.0 	retained_memory_used 1165.0 	retained_max_memory_used 1165.0
time 2021-06-24 18:34:07.845868 	memory 1180.0 	max_memory_used 1180.0 	retained_memory_used 1177.0 	retained_max_memory_used 1177.0
time 2021-06-24 18:34:07.846423 	memory 1192.0 	max_memory_used 1192.0 	retained_memory_used 1189.0 	retained_max_memory_used 1189.0
time 2021-06-24 18:34:07.847149 	memory 1204.0 	max_memory_used 1204.0 	retained_memory_used 1201.0 	retained_max_memory_used 1201.0
time 2021-06-24 18:34:07.847694 	memory 1216.0 	max_memory_used 1216.0 	retained_memory_used 1213.0 	retained_max_memory_used 1213.0
time 2021-06-24 18:34:07.848128 	memory 1236.0 	max_memory_used 1236.0 	retained_memory_used 1233.0 	retained_max_memory_used 1233.0
time 2021-06-24 18:34:07.849809 	memory 1244.0 	max_memory_used 1244.0 	retained_memory_used 1241.0 	retained_max_memory_used 1241.0
time 2021-06-24 18:34:07.850683 	memory 1260.0 	max_memory_used 1260.0 	retained_memory_used 1257.0 	retained_max_memory_used 1257.0
time 2021-06-24 18:34:07.851270 	memory 1290.0 	max_memory_used 1290.0 	retained_memory_used 1287.0 	retained_max_memory_used 1287.0
time 2021-06-24 18:34:07.851811 	memory 1298.0 	max_memory_used 1298.0 	retained_memory_used 1295.0 	retained_max_memory_used 1295.0
time 2021-06-24 18:34:07.860437 	memory 1302.0 	max_memory_used 1302.0 	retained_memory_used 1299.0 	retained_max_memory_used 1299.0
