time 2021-06-24 03:32:35.776008 	memory 1385.0 	max_memory_used 1385.0 	retained_memory_used 1382.0 	retained_max_memory_used 1382.0
time 2021-06-24 03:32:35.776511 	memory 1391.0 	max_memory_used 1391.0 	retained_memory_used 1388.0 	retained_max_memory_used 1388.0
time 2021-06-24 03:32:35.777565 	memory 1393.0 	max_memory_used 1393.0 	retained_memory_used 1390.0 	retained_max_memory_used 1390.0
time 2021-06-24 03:32:35.793167 	memory 1397.0 	max_memory_used 1397.0 	retained_memory_used 1394.0 	retained_max_memory_used 1394.0
time 2021-06-24 03:32:35.795401 	memory 1399.0 	max_memory_used 1399.0 	retained_memory_used 1396.0 	retained_max_memory_used 1396.0
time 2021-06-24 03:32:35.806572 	memory 1403.0 	max_memory_used 1403.0 	retained_memory_used 1400.0 	retained_max_memory_used 1400.0
time 2021-06-24 03:32:35.811053 	memory 1407.0 	max_memory_used 1407.0 	retained_memory_used 1404.0 	retained_max_memory_used 1404.0
time 2021-06-24 03:32:35.812333 	memory 1409.0 	max_memory_used 1409.0 	retained_memory_used 1406.0 	retained_max_memory_used 1406.0
time 2021-06-24 03:32:35.823927 	memory 1413.0 	max_memory_used 1413.0 	retained_memory_used 1410.0 	retained_max_memory_used 1410.0
time 2021-06-24 03:32:35.829249 	memory 1419.0 	max_memory_used 1419.0 	retained_memory_used 1416.0 	retained_max_memory_used 1416.0
time 2021-06-24 03:32:35.832769 	memory 1421.0 	max_memory_used 1421.0 	retained_memory_used 1418.0 	retained_max_memory_used 1418.0
time 2021-06-24 03:32:35.842087 	memory 1425.0 	max_memory_used 1425.0 	retained_memory_used 1422.0 	retained_max_memory_used 1422.0
time 2021-06-24 03:32:35.845846 	memory 1431.0 	max_memory_used 1431.0 	retained_memory_used 1428.0 	retained_max_memory_used 1428.0
time 2021-06-24 03:32:35.855073 	memory 1433.0 	max_memory_used 1433.0 	retained_memory_used 1430.0 	retained_max_memory_used 1430.0
time 2021-06-24 03:32:35.857368 	memory 1437.0 	max_memory_used 1437.0 	retained_memory_used 1434.0 	retained_max_memory_used 1434.0
time 2021-06-24 03:32:35.857916 	memory 1439.0 	max_memory_used 1439.0 	retained_memory_used 1436.0 	retained_max_memory_used 1436.0
time 2021-06-24 03:32:35.859489 	memory 1445.0 	max_memory_used 1445.0 	retained_memory_used 1442.0 	retained_max_memory_used 1442.0
time 2021-06-24 03:32:35.860157 	memory 1451.0 	max_memory_used 1451.0 	retained_memory_used 1448.0 	retained_max_memory_used 1448.0
time 2021-06-24 03:32:35.861185 	memory 1453.0 	max_memory_used 1453.0 	retained_memory_used 1450.0 	retained_max_memory_used 1450.0
time 2021-06-24 03:32:35.862212 	memory 1465.0 	max_memory_used 1465.0 	retained_memory_used 1462.0 	retained_max_memory_used 1462.0
time 2021-06-24 03:32:35.862934 	memory 1467.0 	max_memory_used 1467.0 	retained_memory_used 1464.0 	retained_max_memory_used 1464.0
time 2021-06-24 03:32:35.876594 	memory 1469.0 	max_memory_used 1469.0 	retained_memory_used 1466.0 	retained_max_memory_used 1466.0
time 2021-06-24 03:32:35.877025 	memory 1473.0 	max_memory_used 1473.0 	retained_memory_used 1470.0 	retained_max_memory_used 1470.0
time 2021-06-24 03:32:35.877813 	memory 1479.0 	max_memory_used 1479.0 	retained_memory_used 1476.0 	retained_max_memory_used 1476.0
time 2021-06-24 03:32:35.879146 	memory 1481.0 	max_memory_used 1481.0 	retained_memory_used 1478.0 	retained_max_memory_used 1478.0
time 2021-06-24 03:32:35.880383 	memory 1499.0 	max_memory_used 1499.0 	retained_memory_used 1496.0 	retained_max_memory_used 1496.0
time 2021-06-24 03:32:35.893298 	memory 1845.0 	max_memory_used 1845.0 	retained_memory_used 1842.0 	retained_max_memory_used 1842.0
time 2021-06-24 03:32:36.167393 	memory 1875.0 	max_memory_used 1875.0 	retained_memory_used 1872.0 	retained_max_memory_used 1872.0
time 2021-06-24 03:32:40.316833 	memory 1887.0 	max_memory_used 1887.0 	retained_memory_used 1884.0 	retained_max_memory_used 1884.0
time 2021-06-24 03:32:40.317290 	memory 1899.0 	max_memory_used 1899.0 	retained_memory_used 1896.0 	retained_max_memory_used 1896.0
time 2021-06-24 03:32:47.412440 	memory 1905.0 	max_memory_used 1905.0 	retained_memory_used 1902.0 	retained_max_memory_used 1902.0
time 2021-06-24 03:32:48.285957 	memory 1925.0 	max_memory_used 1925.0 	retained_memory_used 1922.0 	retained_max_memory_used 1922.0
time 2021-06-24 03:32:49.188800 	memory 1933.0 	max_memory_used 1933.0 	retained_memory_used 1930.0 	retained_max_memory_used 1930.0
time 2021-06-24 03:32:49.189006 	memory 1935.0 	max_memory_used 1935.0 	retained_memory_used 1932.0 	retained_max_memory_used 1932.0
time 2021-06-24 03:32:50.112325 	memory 1961.0 	max_memory_used 1961.0 	retained_memory_used 1958.0 	retained_max_memory_used 1958.0
time 2021-06-24 03:32:51.023233 	memory 1963.0 	max_memory_used 1963.0 	retained_memory_used 1960.0 	retained_max_memory_used 1960.0
time 2021-06-24 03:32:51.881879 	memory 1979.0 	max_memory_used 1979.0 	retained_memory_used 1976.0 	retained_max_memory_used 1976.0
time 2021-06-24 03:32:51.882245 	memory 1987.0 	max_memory_used 1987.0 	retained_memory_used 1984.0 	retained_max_memory_used 1984.0
