time 2021-06-24 17:52:29.274894 	memory 694.0 	max_memory_used 694.0 	retained_memory_used 691.0 	retained_max_memory_used 691.0
time 2021-06-24 17:52:29.275300 	memory 700.0 	max_memory_used 700.0 	retained_memory_used 697.0 	retained_max_memory_used 697.0
time 2021-06-24 17:52:29.425267 	memory 710.0 	max_memory_used 710.0 	retained_memory_used 707.0 	retained_max_memory_used 707.0
time 2021-06-24 17:52:29.425917 	memory 722.0 	max_memory_used 722.0 	retained_memory_used 719.0 	retained_max_memory_used 719.0
time 2021-06-24 17:52:29.426372 	memory 744.0 	max_memory_used 744.0 	retained_memory_used 741.0 	retained_max_memory_used 741.0
time 2021-06-24 17:52:29.427185 	memory 748.0 	max_memory_used 748.0 	retained_memory_used 745.0 	retained_max_memory_used 745.0
time 2021-06-24 17:52:29.427753 	memory 770.0 	max_memory_used 770.0 	retained_memory_used 767.0 	retained_max_memory_used 767.0
time 2021-06-24 17:52:29.432436 	memory 786.0 	max_memory_used 786.0 	retained_memory_used 783.0 	retained_max_memory_used 783.0
time 2021-06-24 17:52:29.433379 	memory 802.0 	max_memory_used 802.0 	retained_memory_used 799.0 	retained_max_memory_used 799.0
time 2021-06-24 17:52:29.433851 	memory 806.0 	max_memory_used 806.0 	retained_memory_used 803.0 	retained_max_memory_used 803.0
time 2021-06-24 17:52:29.441356 	memory 808.0 	max_memory_used 808.0 	retained_memory_used 805.0 	retained_max_memory_used 805.0
time 2021-06-24 17:52:29.447900 	memory 810.0 	max_memory_used 810.0 	retained_memory_used 807.0 	retained_max_memory_used 807.0
time 2021-06-24 17:52:29.448523 	memory 812.0 	max_memory_used 812.0 	retained_memory_used 809.0 	retained_max_memory_used 809.0
time 2021-06-24 17:52:29.452875 	memory 818.0 	max_memory_used 818.0 	retained_memory_used 815.0 	retained_max_memory_used 815.0
time 2021-06-24 17:52:29.453315 	memory 820.0 	max_memory_used 820.0 	retained_memory_used 817.0 	retained_max_memory_used 817.0
time 2021-06-24 17:52:29.453812 	memory 822.0 	max_memory_used 822.0 	retained_memory_used 819.0 	retained_max_memory_used 819.0
time 2021-06-24 17:52:29.454429 	memory 824.0 	max_memory_used 824.0 	retained_memory_used 821.0 	retained_max_memory_used 821.0
time 2021-06-24 17:52:29.455038 	memory 826.0 	max_memory_used 826.0 	retained_memory_used 823.0 	retained_max_memory_used 823.0
time 2021-06-24 17:52:29.455442 	memory 830.0 	max_memory_used 830.0 	retained_memory_used 827.0 	retained_max_memory_used 827.0
time 2021-06-24 17:52:29.455866 	memory 832.0 	max_memory_used 832.0 	retained_memory_used 829.0 	retained_max_memory_used 829.0
time 2021-06-24 17:52:29.456361 	memory 834.0 	max_memory_used 834.0 	retained_memory_used 831.0 	retained_max_memory_used 831.0
time 2021-06-24 17:52:29.456770 	memory 836.0 	max_memory_used 836.0 	retained_memory_used 833.0 	retained_max_memory_used 833.0
time 2021-06-24 17:52:29.457305 	memory 838.0 	max_memory_used 838.0 	retained_memory_used 835.0 	retained_max_memory_used 835.0
time 2021-06-24 17:52:29.464436 	memory 840.0 	max_memory_used 840.0 	retained_memory_used 837.0 	retained_max_memory_used 837.0
time 2021-06-24 17:52:29.464901 	memory 842.0 	max_memory_used 842.0 	retained_memory_used 839.0 	retained_max_memory_used 839.0
time 2021-06-24 17:52:29.465718 	memory 844.0 	max_memory_used 844.0 	retained_memory_used 841.0 	retained_max_memory_used 841.0
time 2021-06-24 17:52:29.466166 	memory 846.0 	max_memory_used 846.0 	retained_memory_used 843.0 	retained_max_memory_used 843.0
time 2021-06-24 17:52:29.466718 	memory 848.0 	max_memory_used 848.0 	retained_memory_used 845.0 	retained_max_memory_used 845.0
time 2021-06-24 17:52:29.471128 	memory 850.0 	max_memory_used 850.0 	retained_memory_used 847.0 	retained_max_memory_used 847.0
time 2021-06-24 17:52:29.637373 	memory 1182.0 	max_memory_used 1182.0 	retained_memory_used 1179.0 	retained_max_memory_used 1179.0
time 2021-06-24 17:52:30.505145 	memory 1188.0 	max_memory_used 1188.0 	retained_memory_used 1185.0 	retained_max_memory_used 1185.0
