time 2021-06-24 12:31:43.033248 	memory 1397.0 	max_memory_used 1397.0 	retained_memory_used 1394.0 	retained_max_memory_used 1394.0
time 2021-06-24 12:31:43.033813 	memory 1405.0 	max_memory_used 1405.0 	retained_memory_used 1402.0 	retained_max_memory_used 1402.0
time 2021-06-24 12:31:43.035000 	memory 1409.0 	max_memory_used 1409.0 	retained_memory_used 1406.0 	retained_max_memory_used 1406.0
time 2021-06-24 12:31:43.138448 	memory 1413.0 	max_memory_used 1413.0 	retained_memory_used 1410.0 	retained_max_memory_used 1410.0
time 2021-06-24 12:31:43.148564 	memory 1419.0 	max_memory_used 1419.0 	retained_memory_used 1416.0 	retained_max_memory_used 1416.0
time 2021-06-24 12:31:43.151708 	memory 1423.0 	max_memory_used 1423.0 	retained_memory_used 1420.0 	retained_max_memory_used 1420.0
time 2021-06-24 12:31:43.152406 	memory 1427.0 	max_memory_used 1427.0 	retained_memory_used 1424.0 	retained_max_memory_used 1424.0
time 2021-06-24 12:31:43.156627 	memory 1431.0 	max_memory_used 1431.0 	retained_memory_used 1428.0 	retained_max_memory_used 1428.0
time 2021-06-24 12:31:43.260458 	memory 1433.0 	max_memory_used 1433.0 	retained_memory_used 1430.0 	retained_max_memory_used 1430.0
time 2021-06-24 12:31:43.269475 	memory 1435.0 	max_memory_used 1435.0 	retained_memory_used 1432.0 	retained_max_memory_used 1432.0
time 2021-06-24 12:31:43.274345 	memory 1437.0 	max_memory_used 1437.0 	retained_memory_used 1434.0 	retained_max_memory_used 1434.0
time 2021-06-24 12:31:43.280150 	memory 1439.0 	max_memory_used 1439.0 	retained_memory_used 1436.0 	retained_max_memory_used 1436.0
time 2021-06-24 12:31:43.281124 	memory 1443.0 	max_memory_used 1443.0 	retained_memory_used 1440.0 	retained_max_memory_used 1440.0
time 2021-06-24 12:31:43.282014 	memory 1447.0 	max_memory_used 1447.0 	retained_memory_used 1444.0 	retained_max_memory_used 1444.0
time 2021-06-24 12:31:43.282229 	memory 1455.0 	max_memory_used 1455.0 	retained_memory_used 1452.0 	retained_max_memory_used 1452.0
time 2021-06-24 12:31:43.329577 	memory 1931.0 	max_memory_used 1931.0 	retained_memory_used 1928.0 	retained_max_memory_used 1928.0
time 2021-06-24 12:31:43.604860 	memory 1981.0 	max_memory_used 1981.0 	retained_memory_used 1978.0 	retained_max_memory_used 1978.0
time 2021-06-24 12:31:43.605156 	memory 1987.0 	max_memory_used 1987.0 	retained_memory_used 1984.0 	retained_max_memory_used 1984.0
time 2021-06-24 12:31:43.606217 	memory 1993.0 	max_memory_used 1993.0 	retained_memory_used 1990.0 	retained_max_memory_used 1990.0
time 2021-06-24 12:31:43.954693 	memory 2229.0 	max_memory_used 2229.0 	retained_memory_used 2226.0 	retained_max_memory_used 2226.0
time 2021-06-24 12:31:44.487537 	memory 2467.0 	max_memory_used 2467.0 	retained_memory_used 2464.0 	retained_max_memory_used 2464.0
time 2021-06-24 12:31:44.488473 	memory 2469.0 	max_memory_used 2469.0 	retained_memory_used 2466.0 	retained_max_memory_used 2466.0
time 2021-06-24 12:31:44.785570 	memory 2513.0 	max_memory_used 2513.0 	retained_memory_used 2510.0 	retained_max_memory_used 2510.0
time 2021-06-24 12:31:44.786252 	memory 2517.0 	max_memory_used 2517.0 	retained_memory_used 2514.0 	retained_max_memory_used 2514.0
time 2021-06-24 12:31:47.197214 	memory 2523.0 	max_memory_used 2523.0 	retained_memory_used 2520.0 	retained_max_memory_used 2520.0
time 2021-06-24 12:31:47.200329 	memory 2527.0 	max_memory_used 2527.0 	retained_memory_used 2524.0 	retained_max_memory_used 2524.0
time 2021-06-24 12:31:49.863716 	memory 3027.0 	max_memory_used 3027.0 	retained_memory_used 3024.0 	retained_max_memory_used 3024.0
time 2021-06-24 12:31:49.864135 	memory 3031.0 	max_memory_used 3031.0 	retained_memory_used 3028.0 	retained_max_memory_used 3028.0
