time 2021-06-24 18:21:11.106080 	memory 664.0 	max_memory_used 664.0 	retained_memory_used 661.0 	retained_max_memory_used 661.0
time 2021-06-24 18:21:11.106518 	memory 670.0 	max_memory_used 670.0 	retained_memory_used 667.0 	retained_max_memory_used 667.0
time 2021-06-24 18:21:11.311690 	memory 674.0 	max_memory_used 674.0 	retained_memory_used 671.0 	retained_max_memory_used 671.0
time 2021-06-24 18:21:11.316825 	memory 680.0 	max_memory_used 680.0 	retained_memory_used 677.0 	retained_max_memory_used 677.0
time 2021-06-24 18:21:11.318245 	memory 692.0 	max_memory_used 692.0 	retained_memory_used 689.0 	retained_max_memory_used 689.0
time 2021-06-24 18:21:11.321201 	memory 714.0 	max_memory_used 714.0 	retained_memory_used 711.0 	retained_max_memory_used 711.0
time 2021-06-24 18:21:11.322030 	memory 736.0 	max_memory_used 736.0 	retained_memory_used 733.0 	retained_max_memory_used 733.0
time 2021-06-24 18:21:11.322579 	memory 742.0 	max_memory_used 742.0 	retained_memory_used 739.0 	retained_max_memory_used 739.0
time 2021-06-24 18:21:11.323137 	memory 750.0 	max_memory_used 750.0 	retained_memory_used 747.0 	retained_max_memory_used 747.0
time 2021-06-24 18:21:11.323813 	memory 756.0 	max_memory_used 756.0 	retained_memory_used 753.0 	retained_max_memory_used 753.0
time 2021-06-24 18:21:11.328023 	memory 762.0 	max_memory_used 762.0 	retained_memory_used 759.0 	retained_max_memory_used 759.0
time 2021-06-24 18:21:11.328646 	memory 768.0 	max_memory_used 768.0 	retained_memory_used 765.0 	retained_max_memory_used 765.0
time 2021-06-24 18:21:11.329200 	memory 776.0 	max_memory_used 776.0 	retained_memory_used 773.0 	retained_max_memory_used 773.0
time 2021-06-24 18:21:11.329989 	memory 784.0 	max_memory_used 784.0 	retained_memory_used 781.0 	retained_max_memory_used 781.0
time 2021-06-24 18:21:11.330542 	memory 790.0 	max_memory_used 790.0 	retained_memory_used 787.0 	retained_max_memory_used 787.0
time 2021-06-24 18:21:11.331169 	memory 796.0 	max_memory_used 796.0 	retained_memory_used 793.0 	retained_max_memory_used 793.0
time 2021-06-24 18:21:11.331705 	memory 802.0 	max_memory_used 802.0 	retained_memory_used 799.0 	retained_max_memory_used 799.0
time 2021-06-24 18:21:11.332399 	memory 808.0 	max_memory_used 808.0 	retained_memory_used 805.0 	retained_max_memory_used 805.0
time 2021-06-24 18:21:11.338869 	memory 814.0 	max_memory_used 814.0 	retained_memory_used 811.0 	retained_max_memory_used 811.0
time 2021-06-24 18:21:11.339392 	memory 830.0 	max_memory_used 830.0 	retained_memory_used 827.0 	retained_max_memory_used 827.0
time 2021-06-24 18:21:11.339906 	memory 834.0 	max_memory_used 834.0 	retained_memory_used 831.0 	retained_max_memory_used 831.0
