time 2021-06-24 03:12:39.376218 	memory 3633.0 	max_memory_used 3633.0 	retained_memory_used 3630.0 	retained_max_memory_used 3630.0
time 2021-06-24 03:12:39.393294 	memory 3645.0 	max_memory_used 3645.0 	retained_memory_used 3642.0 	retained_max_memory_used 3642.0
time 2021-06-24 03:12:40.518336 	memory 3661.0 	max_memory_used 3661.0 	retained_memory_used 3658.0 	retained_max_memory_used 3658.0
time 2021-06-24 03:12:40.518810 	memory 3669.0 	max_memory_used 3669.0 	retained_memory_used 3666.0 	retained_max_memory_used 3666.0
time 2021-06-24 03:12:40.521055 	memory 3671.0 	max_memory_used 3671.0 	retained_memory_used 3668.0 	retained_max_memory_used 3668.0
time 2021-06-24 03:12:40.522220 	memory 3675.0 	max_memory_used 3675.0 	retained_memory_used 3672.0 	retained_max_memory_used 3672.0
time 2021-06-24 03:12:40.526112 	memory 3685.0 	max_memory_used 3685.0 	retained_memory_used 3682.0 	retained_max_memory_used 3682.0
time 2021-06-24 03:12:40.527807 	memory 3695.0 	max_memory_used 3695.0 	retained_memory_used 3692.0 	retained_max_memory_used 3692.0
time 2021-06-24 03:12:40.530638 	memory 3699.0 	max_memory_used 3699.0 	retained_memory_used 3696.0 	retained_max_memory_used 3696.0
time 2021-06-24 03:12:40.531720 	memory 3709.0 	max_memory_used 3709.0 	retained_memory_used 3706.0 	retained_max_memory_used 3706.0
time 2021-06-24 03:12:40.532162 	memory 3717.0 	max_memory_used 3717.0 	retained_memory_used 3714.0 	retained_max_memory_used 3714.0
time 2021-06-24 03:12:40.535121 	memory 3719.0 	max_memory_used 3719.0 	retained_memory_used 3716.0 	retained_max_memory_used 3716.0
time 2021-06-24 03:12:40.538906 	memory 3729.0 	max_memory_used 3729.0 	retained_memory_used 3726.0 	retained_max_memory_used 3726.0
time 2021-06-24 03:12:40.539646 	memory 3755.0 	max_memory_used 3755.0 	retained_memory_used 3752.0 	retained_max_memory_used 3752.0
time 2021-06-24 03:12:40.541467 	memory 3767.0 	max_memory_used 3767.0 	retained_memory_used 3764.0 	retained_max_memory_used 3764.0
time 2021-06-24 03:12:40.541877 	memory 3771.0 	max_memory_used 3771.0 	retained_memory_used 3768.0 	retained_max_memory_used 3768.0
time 2021-06-24 03:12:40.542482 	memory 3773.0 	max_memory_used 3773.0 	retained_memory_used 3770.0 	retained_max_memory_used 3770.0
time 2021-06-24 03:12:40.542767 	memory 3799.0 	max_memory_used 3799.0 	retained_memory_used 3796.0 	retained_max_memory_used 3796.0
time 2021-06-24 03:12:40.544017 	memory 3811.0 	max_memory_used 3811.0 	retained_memory_used 3808.0 	retained_max_memory_used 3808.0
time 2021-06-24 03:12:40.546642 	memory 3835.0 	max_memory_used 3835.0 	retained_memory_used 3832.0 	retained_max_memory_used 3832.0
time 2021-06-24 03:12:40.552684 	memory 3837.0 	max_memory_used 3837.0 	retained_memory_used 3834.0 	retained_max_memory_used 3834.0
time 2021-06-24 03:12:40.553487 	memory 3849.0 	max_memory_used 3849.0 	retained_memory_used 3846.0 	retained_max_memory_used 3846.0
time 2021-06-24 03:12:40.554076 	memory 3853.0 	max_memory_used 3853.0 	retained_memory_used 3850.0 	retained_max_memory_used 3850.0
time 2021-06-24 03:12:40.558300 	memory 3861.0 	max_memory_used 3861.0 	retained_memory_used 3858.0 	retained_max_memory_used 3858.0
time 2021-06-24 03:12:40.558946 	memory 3865.0 	max_memory_used 3865.0 	retained_memory_used 3862.0 	retained_max_memory_used 3862.0
time 2021-06-24 03:12:40.560897 	memory 3907.0 	max_memory_used 3907.0 	retained_memory_used 3904.0 	retained_max_memory_used 3904.0
time 2021-06-24 03:12:40.561872 	memory 3909.0 	max_memory_used 3909.0 	retained_memory_used 3906.0 	retained_max_memory_used 3906.0
time 2021-06-24 03:12:40.562990 	memory 3935.0 	max_memory_used 3935.0 	retained_memory_used 3932.0 	retained_max_memory_used 3932.0
time 2021-06-24 03:12:40.571633 	memory 3943.0 	max_memory_used 3943.0 	retained_memory_used 3940.0 	retained_max_memory_used 3940.0
time 2021-06-24 03:12:40.686344 	memory 3969.0 	max_memory_used 3969.0 	retained_memory_used 3966.0 	retained_max_memory_used 3966.0
time 2021-06-24 03:12:40.691200 	memory 4341.0 	max_memory_used 4341.0 	retained_memory_used 4338.0 	retained_max_memory_used 4338.0
time 2021-06-24 03:12:40.754789 	memory 4547.0 	max_memory_used 4547.0 	retained_memory_used 4544.0 	retained_max_memory_used 4544.0
time 2021-06-24 03:12:40.786264 	memory 4635.0 	max_memory_used 4635.0 	retained_memory_used 4632.0 	retained_max_memory_used 4632.0
time 2021-06-24 03:12:47.436428 	memory 4763.0 	max_memory_used 4763.0 	retained_memory_used 4760.0 	retained_max_memory_used 4760.0
time 2021-06-24 03:12:59.044838 	memory 4765.0 	max_memory_used 4765.0 	retained_memory_used 4762.0 	retained_max_memory_used 4762.0
