time 2021-06-24 14:55:52.811259 	memory 560.0 	max_memory_used 560.0 	retained_memory_used 557.0 	retained_max_memory_used 557.0
time 2021-06-24 14:55:53.051658 	memory 744.0 	max_memory_used 744.0 	retained_memory_used 741.0 	retained_max_memory_used 741.0
time 2021-06-24 14:55:53.052395 	memory 746.0 	max_memory_used 746.0 	retained_memory_used 743.0 	retained_max_memory_used 743.0
time 2021-06-24 14:55:53.053230 	memory 748.0 	max_memory_used 748.0 	retained_memory_used 745.0 	retained_max_memory_used 745.0
time 2021-06-24 14:55:53.054058 	memory 750.0 	max_memory_used 750.0 	retained_memory_used 747.0 	retained_max_memory_used 747.0
time 2021-06-24 14:55:53.054877 	memory 754.0 	max_memory_used 754.0 	retained_memory_used 751.0 	retained_max_memory_used 751.0
time 2021-06-24 14:55:53.055728 	memory 758.0 	max_memory_used 758.0 	retained_memory_used 755.0 	retained_max_memory_used 755.0
time 2021-06-24 14:55:53.056685 	memory 762.0 	max_memory_used 762.0 	retained_memory_used 759.0 	retained_max_memory_used 759.0
time 2021-06-24 14:55:53.057740 	memory 766.0 	max_memory_used 766.0 	retained_memory_used 763.0 	retained_max_memory_used 763.0
time 2021-06-24 14:55:53.058666 	memory 770.0 	max_memory_used 770.0 	retained_memory_used 767.0 	retained_max_memory_used 767.0
time 2021-06-24 14:55:53.059522 	memory 774.0 	max_memory_used 774.0 	retained_memory_used 771.0 	retained_max_memory_used 771.0
time 2021-06-24 14:55:53.060378 	memory 778.0 	max_memory_used 778.0 	retained_memory_used 775.0 	retained_max_memory_used 775.0
time 2021-06-24 14:55:53.061222 	memory 782.0 	max_memory_used 782.0 	retained_memory_used 779.0 	retained_max_memory_used 779.0
time 2021-06-24 14:55:53.062061 	memory 786.0 	max_memory_used 786.0 	retained_memory_used 783.0 	retained_max_memory_used 783.0
time 2021-06-24 14:55:53.063052 	memory 790.0 	max_memory_used 790.0 	retained_memory_used 787.0 	retained_max_memory_used 787.0
time 2021-06-24 14:55:53.064041 	memory 794.0 	max_memory_used 794.0 	retained_memory_used 791.0 	retained_max_memory_used 791.0
time 2021-06-24 14:55:53.065041 	memory 798.0 	max_memory_used 798.0 	retained_memory_used 795.0 	retained_max_memory_used 795.0
time 2021-06-24 14:55:53.066040 	memory 802.0 	max_memory_used 802.0 	retained_memory_used 799.0 	retained_max_memory_used 799.0
time 2021-06-24 14:55:53.067044 	memory 806.0 	max_memory_used 806.0 	retained_memory_used 803.0 	retained_max_memory_used 803.0
time 2021-06-24 14:55:53.068070 	memory 810.0 	max_memory_used 810.0 	retained_memory_used 807.0 	retained_max_memory_used 807.0
time 2021-06-24 14:55:53.069096 	memory 814.0 	max_memory_used 814.0 	retained_memory_used 811.0 	retained_max_memory_used 811.0
time 2021-06-24 14:55:53.070118 	memory 818.0 	max_memory_used 818.0 	retained_memory_used 815.0 	retained_max_memory_used 815.0
time 2021-06-24 14:55:53.071119 	memory 822.0 	max_memory_used 822.0 	retained_memory_used 819.0 	retained_max_memory_used 819.0
time 2021-06-24 14:55:53.072117 	memory 826.0 	max_memory_used 826.0 	retained_memory_used 823.0 	retained_max_memory_used 823.0
time 2021-06-24 14:55:53.073109 	memory 830.0 	max_memory_used 830.0 	retained_memory_used 827.0 	retained_max_memory_used 827.0
time 2021-06-24 14:55:53.084923 	memory 842.0 	max_memory_used 842.0 	retained_memory_used 839.0 	retained_max_memory_used 839.0
time 2021-06-24 14:55:53.086904 	memory 844.0 	max_memory_used 844.0 	retained_memory_used 841.0 	retained_max_memory_used 841.0
time 2021-06-24 14:55:53.088067 	memory 856.0 	max_memory_used 856.0 	retained_memory_used 853.0 	retained_max_memory_used 853.0
time 2021-06-24 14:55:53.110020 	memory 860.0 	max_memory_used 860.0 	retained_memory_used 857.0 	retained_max_memory_used 857.0
time 2021-06-24 14:55:53.110443 	memory 864.0 	max_memory_used 864.0 	retained_memory_used 861.0 	retained_max_memory_used 861.0
time 2021-06-24 14:55:53.110831 	memory 868.0 	max_memory_used 868.0 	retained_memory_used 865.0 	retained_max_memory_used 865.0
time 2021-06-24 14:55:53.111215 	memory 872.0 	max_memory_used 872.0 	retained_memory_used 869.0 	retained_max_memory_used 869.0
time 2021-06-24 14:55:53.128563 	memory 876.0 	max_memory_used 876.0 	retained_memory_used 873.0 	retained_max_memory_used 873.0
time 2021-06-24 14:55:53.129307 	memory 886.0 	max_memory_used 886.0 	retained_memory_used 883.0 	retained_max_memory_used 883.0
time 2021-06-24 14:55:53.132714 	memory 890.0 	max_memory_used 890.0 	retained_memory_used 887.0 	retained_max_memory_used 887.0
time 2021-06-24 14:55:53.133140 	memory 894.0 	max_memory_used 894.0 	retained_memory_used 891.0 	retained_max_memory_used 891.0
time 2021-06-24 14:55:53.133533 	memory 898.0 	max_memory_used 898.0 	retained_memory_used 895.0 	retained_max_memory_used 895.0
time 2021-06-24 14:55:53.133919 	memory 902.0 	max_memory_used 902.0 	retained_memory_used 899.0 	retained_max_memory_used 899.0
time 2021-06-24 14:55:53.159932 	memory 922.0 	max_memory_used 922.0 	retained_memory_used 919.0 	retained_max_memory_used 919.0
time 2021-06-24 14:55:53.160744 	memory 970.0 	max_memory_used 970.0 	retained_memory_used 967.0 	retained_max_memory_used 967.0
time 2021-06-24 14:55:53.163697 	memory 974.0 	max_memory_used 974.0 	retained_memory_used 971.0 	retained_max_memory_used 971.0
time 2021-06-24 14:55:53.164640 	memory 984.0 	max_memory_used 984.0 	retained_memory_used 981.0 	retained_max_memory_used 981.0
time 2021-06-24 14:55:53.165187 	memory 988.0 	max_memory_used 988.0 	retained_memory_used 985.0 	retained_max_memory_used 985.0
time 2021-06-24 14:55:53.165568 	memory 992.0 	max_memory_used 992.0 	retained_memory_used 989.0 	retained_max_memory_used 989.0
time 2021-06-24 14:55:53.165909 	memory 996.0 	max_memory_used 996.0 	retained_memory_used 993.0 	retained_max_memory_used 993.0
time 2021-06-24 14:55:53.166248 	memory 1000.0 	max_memory_used 1000.0 	retained_memory_used 997.0 	retained_max_memory_used 997.0
time 2021-06-24 14:55:53.168404 	memory 1048.0 	max_memory_used 1048.0 	retained_memory_used 1045.0 	retained_max_memory_used 1045.0
time 2021-06-24 14:55:53.204303 	memory 1068.0 	max_memory_used 1068.0 	retained_memory_used 1065.0 	retained_max_memory_used 1065.0
time 2021-06-24 14:55:53.219260 	memory 1072.0 	max_memory_used 1072.0 	retained_memory_used 1069.0 	retained_max_memory_used 1069.0
time 2021-06-24 14:55:53.219895 	memory 1076.0 	max_memory_used 1076.0 	retained_memory_used 1073.0 	retained_max_memory_used 1073.0
time 2021-06-24 14:55:53.220610 	memory 1080.0 	max_memory_used 1080.0 	retained_memory_used 1077.0 	retained_max_memory_used 1077.0
time 2021-06-24 14:55:53.222353 	memory 1084.0 	max_memory_used 1084.0 	retained_memory_used 1081.0 	retained_max_memory_used 1081.0
time 2021-06-24 14:55:53.227791 	memory 1124.0 	max_memory_used 1124.0 	retained_memory_used 1121.0 	retained_max_memory_used 1121.0
time 2021-06-24 14:55:53.228835 	memory 1126.0 	max_memory_used 1126.0 	retained_memory_used 1123.0 	retained_max_memory_used 1123.0
time 2021-06-24 14:55:53.231264 	memory 1130.0 	max_memory_used 1130.0 	retained_memory_used 1127.0 	retained_max_memory_used 1127.0
time 2021-06-24 14:55:53.231797 	memory 1138.0 	max_memory_used 1138.0 	retained_memory_used 1135.0 	retained_max_memory_used 1135.0
time 2021-06-24 14:55:53.250705 	memory 1148.0 	max_memory_used 1148.0 	retained_memory_used 1145.0 	retained_max_memory_used 1145.0
time 2021-06-24 14:55:53.259839 	memory 1178.0 	max_memory_used 1178.0 	retained_memory_used 1175.0 	retained_max_memory_used 1175.0
time 2021-06-24 14:55:53.260719 	memory 1180.0 	max_memory_used 1180.0 	retained_memory_used 1177.0 	retained_max_memory_used 1177.0
time 2021-06-24 14:55:53.262032 	memory 1182.0 	max_memory_used 1182.0 	retained_memory_used 1179.0 	retained_max_memory_used 1179.0
time 2021-06-24 14:55:53.264052 	memory 1184.0 	max_memory_used 1184.0 	retained_memory_used 1181.0 	retained_max_memory_used 1181.0
time 2021-06-24 14:55:53.264885 	memory 1186.0 	max_memory_used 1186.0 	retained_memory_used 1183.0 	retained_max_memory_used 1183.0
time 2021-06-24 14:55:53.455350 	memory 1188.0 	max_memory_used 1188.0 	retained_memory_used 1185.0 	retained_max_memory_used 1185.0
time 2021-06-24 14:55:53.455779 	memory 1192.0 	max_memory_used 1192.0 	retained_memory_used 1189.0 	retained_max_memory_used 1189.0
time 2021-06-24 14:55:53.456754 	memory 1206.0 	max_memory_used 1206.0 	retained_memory_used 1203.0 	retained_max_memory_used 1203.0
time 2021-06-24 14:55:53.457307 	memory 1208.0 	max_memory_used 1208.0 	retained_memory_used 1205.0 	retained_max_memory_used 1205.0
time 2021-06-24 14:55:53.457757 	memory 1210.0 	max_memory_used 1210.0 	retained_memory_used 1207.0 	retained_max_memory_used 1207.0
time 2021-06-24 14:55:53.484015 	memory 1222.0 	max_memory_used 1222.0 	retained_memory_used 1219.0 	retained_max_memory_used 1219.0
time 2021-06-24 14:55:53.503480 	memory 1224.0 	max_memory_used 1224.0 	retained_memory_used 1221.0 	retained_max_memory_used 1221.0
time 2021-06-24 14:55:53.508648 	memory 1226.0 	max_memory_used 1226.0 	retained_memory_used 1223.0 	retained_max_memory_used 1223.0
time 2021-06-24 14:55:53.509378 	memory 1230.0 	max_memory_used 1230.0 	retained_memory_used 1227.0 	retained_max_memory_used 1227.0
time 2021-06-24 14:55:53.510318 	memory 1234.0 	max_memory_used 1234.0 	retained_memory_used 1231.0 	retained_max_memory_used 1231.0
time 2021-06-24 14:55:53.521264 	memory 1246.0 	max_memory_used 1246.0 	retained_memory_used 1243.0 	retained_max_memory_used 1243.0
time 2021-06-24 14:55:53.521732 	memory 1260.0 	max_memory_used 1260.0 	retained_memory_used 1257.0 	retained_max_memory_used 1257.0
time 2021-06-24 14:55:53.522976 	memory 1262.0 	max_memory_used 1262.0 	retained_memory_used 1259.0 	retained_max_memory_used 1259.0
time 2021-06-24 14:55:53.523775 	memory 1264.0 	max_memory_used 1264.0 	retained_memory_used 1261.0 	retained_max_memory_used 1261.0
time 2021-06-24 14:55:53.565651 	memory 1276.0 	max_memory_used 1276.0 	retained_memory_used 1273.0 	retained_max_memory_used 1273.0
time 2021-06-24 14:55:53.566497 	memory 1278.0 	max_memory_used 1278.0 	retained_memory_used 1275.0 	retained_max_memory_used 1275.0
time 2021-06-24 14:55:53.567641 	memory 1286.0 	max_memory_used 1286.0 	retained_memory_used 1283.0 	retained_max_memory_used 1283.0
time 2021-06-24 14:55:53.568314 	memory 1294.0 	max_memory_used 1294.0 	retained_memory_used 1291.0 	retained_max_memory_used 1291.0
time 2021-06-24 14:55:53.569481 	memory 1302.0 	max_memory_used 1302.0 	retained_memory_used 1299.0 	retained_max_memory_used 1299.0
time 2021-06-24 14:55:53.581271 	memory 1636.0 	max_memory_used 1636.0 	retained_memory_used 1633.0 	retained_max_memory_used 1633.0
time 2021-06-24 14:55:55.007757 	memory 1644.0 	max_memory_used 1644.0 	retained_memory_used 1641.0 	retained_max_memory_used 1641.0
time 2021-06-24 14:56:03.421409 	memory 1652.0 	max_memory_used 1652.0 	retained_memory_used 1649.0 	retained_max_memory_used 1649.0
