time 2021-06-24 18:49:49.803187 	memory 606.0 	max_memory_used 606.0 	retained_memory_used 603.0 	retained_max_memory_used 603.0
time 2021-06-24 18:49:50.285664 	memory 696.0 	max_memory_used 696.0 	retained_memory_used 693.0 	retained_max_memory_used 693.0
time 2021-06-24 18:49:50.286945 	memory 698.0 	max_memory_used 698.0 	retained_memory_used 695.0 	retained_max_memory_used 695.0
time 2021-06-24 18:49:50.287330 	memory 700.0 	max_memory_used 700.0 	retained_memory_used 697.0 	retained_max_memory_used 697.0
time 2021-06-24 18:49:50.288256 	memory 704.0 	max_memory_used 704.0 	retained_memory_used 701.0 	retained_max_memory_used 701.0
time 2021-06-24 18:49:50.297034 	memory 706.0 	max_memory_used 706.0 	retained_memory_used 703.0 	retained_max_memory_used 703.0
time 2021-06-24 18:49:50.300738 	memory 708.0 	max_memory_used 708.0 	retained_memory_used 705.0 	retained_max_memory_used 705.0
time 2021-06-24 18:49:50.302073 	memory 710.0 	max_memory_used 710.0 	retained_memory_used 707.0 	retained_max_memory_used 707.0
time 2021-06-24 18:49:50.302466 	memory 712.0 	max_memory_used 712.0 	retained_memory_used 709.0 	retained_max_memory_used 709.0
time 2021-06-24 18:49:50.303137 	memory 716.0 	max_memory_used 716.0 	retained_memory_used 713.0 	retained_max_memory_used 713.0
time 2021-06-24 18:49:50.311177 	memory 718.0 	max_memory_used 718.0 	retained_memory_used 715.0 	retained_max_memory_used 715.0
time 2021-06-24 18:49:50.315434 	memory 720.0 	max_memory_used 720.0 	retained_memory_used 717.0 	retained_max_memory_used 717.0
time 2021-06-24 18:49:50.316769 	memory 722.0 	max_memory_used 722.0 	retained_memory_used 719.0 	retained_max_memory_used 719.0
time 2021-06-24 18:49:50.318633 	memory 726.0 	max_memory_used 726.0 	retained_memory_used 723.0 	retained_max_memory_used 723.0
time 2021-06-24 18:49:50.326133 	memory 730.0 	max_memory_used 730.0 	retained_memory_used 727.0 	retained_max_memory_used 727.0
time 2021-06-24 18:49:50.330263 	memory 732.0 	max_memory_used 732.0 	retained_memory_used 729.0 	retained_max_memory_used 729.0
time 2021-06-24 18:49:50.331090 	memory 734.0 	max_memory_used 734.0 	retained_memory_used 731.0 	retained_max_memory_used 731.0
time 2021-06-24 18:49:50.331606 	memory 736.0 	max_memory_used 736.0 	retained_memory_used 733.0 	retained_max_memory_used 733.0
time 2021-06-24 18:49:50.331998 	memory 738.0 	max_memory_used 738.0 	retained_memory_used 735.0 	retained_max_memory_used 735.0
time 2021-06-24 18:49:50.332774 	memory 740.0 	max_memory_used 740.0 	retained_memory_used 737.0 	retained_max_memory_used 737.0
time 2021-06-24 18:49:50.333335 	memory 744.0 	max_memory_used 744.0 	retained_memory_used 741.0 	retained_max_memory_used 741.0
time 2021-06-24 18:49:50.334073 	memory 748.0 	max_memory_used 748.0 	retained_memory_used 745.0 	retained_max_memory_used 745.0
time 2021-06-24 18:49:50.334477 	memory 750.0 	max_memory_used 750.0 	retained_memory_used 747.0 	retained_max_memory_used 747.0
time 2021-06-24 18:49:50.335845 	memory 752.0 	max_memory_used 752.0 	retained_memory_used 749.0 	retained_max_memory_used 749.0
time 2021-06-24 18:49:50.336356 	memory 754.0 	max_memory_used 754.0 	retained_memory_used 751.0 	retained_max_memory_used 751.0
time 2021-06-24 18:49:50.336740 	memory 758.0 	max_memory_used 758.0 	retained_memory_used 755.0 	retained_max_memory_used 755.0
time 2021-06-24 18:49:50.339173 	memory 766.0 	max_memory_used 766.0 	retained_memory_used 763.0 	retained_max_memory_used 763.0
time 2021-06-24 18:49:50.340704 	memory 792.0 	max_memory_used 792.0 	retained_memory_used 789.0 	retained_max_memory_used 789.0
time 2021-06-24 18:49:50.350391 	memory 794.0 	max_memory_used 794.0 	retained_memory_used 791.0 	retained_max_memory_used 791.0
time 2021-06-24 18:49:50.350887 	memory 796.0 	max_memory_used 796.0 	retained_memory_used 793.0 	retained_max_memory_used 793.0
time 2021-06-24 18:49:50.351476 	memory 806.0 	max_memory_used 806.0 	retained_memory_used 803.0 	retained_max_memory_used 803.0
time 2021-06-24 18:49:50.353065 	memory 808.0 	max_memory_used 808.0 	retained_memory_used 805.0 	retained_max_memory_used 805.0
time 2021-06-24 18:49:50.355974 	memory 832.0 	max_memory_used 832.0 	retained_memory_used 829.0 	retained_max_memory_used 829.0
time 2021-06-24 18:49:50.356433 	memory 834.0 	max_memory_used 834.0 	retained_memory_used 831.0 	retained_max_memory_used 831.0
time 2021-06-24 18:49:50.362696 	memory 836.0 	max_memory_used 836.0 	retained_memory_used 833.0 	retained_max_memory_used 833.0
time 2021-06-24 18:49:50.365511 	memory 862.0 	max_memory_used 862.0 	retained_memory_used 859.0 	retained_max_memory_used 859.0
time 2021-06-24 18:49:50.372754 	memory 874.0 	max_memory_used 874.0 	retained_memory_used 871.0 	retained_max_memory_used 871.0
time 2021-06-24 18:49:50.374813 	memory 876.0 	max_memory_used 876.0 	retained_memory_used 873.0 	retained_max_memory_used 873.0
time 2021-06-24 18:49:50.379156 	memory 878.0 	max_memory_used 878.0 	retained_memory_used 875.0 	retained_max_memory_used 875.0
time 2021-06-24 18:49:50.380819 	memory 1238.0 	max_memory_used 1238.0 	retained_memory_used 1235.0 	retained_max_memory_used 1235.0
time 2021-06-24 18:49:57.020014 	memory 1242.0 	max_memory_used 1242.0 	retained_memory_used 1239.0 	retained_max_memory_used 1239.0
