time 2021-06-24 17:26:17.435593 	memory 1464.0 	max_memory_used 1464.0 	retained_memory_used 1461.0 	retained_max_memory_used 1461.0
time 2021-06-24 17:26:17.436051 	memory 1468.0 	max_memory_used 1468.0 	retained_memory_used 1465.0 	retained_max_memory_used 1465.0
time 2021-06-24 17:26:18.474498 	memory 1518.0 	max_memory_used 1518.0 	retained_memory_used 1515.0 	retained_max_memory_used 1515.0
time 2021-06-24 17:26:18.475287 	memory 1568.0 	max_memory_used 1568.0 	retained_memory_used 1565.0 	retained_max_memory_used 1565.0
time 2021-06-24 17:26:18.475692 	memory 1574.0 	max_memory_used 1574.0 	retained_memory_used 1571.0 	retained_max_memory_used 1571.0
time 2021-06-24 17:26:18.476552 	memory 1624.0 	max_memory_used 1624.0 	retained_memory_used 1621.0 	retained_max_memory_used 1621.0
time 2021-06-24 17:26:18.476933 	memory 1634.0 	max_memory_used 1634.0 	retained_memory_used 1631.0 	retained_max_memory_used 1631.0
time 2021-06-24 17:26:18.478410 	memory 1644.0 	max_memory_used 1644.0 	retained_memory_used 1641.0 	retained_max_memory_used 1641.0
time 2021-06-24 17:26:18.478952 	memory 1694.0 	max_memory_used 1694.0 	retained_memory_used 1691.0 	retained_max_memory_used 1691.0
time 2021-06-24 17:26:18.479539 	memory 1708.0 	max_memory_used 1708.0 	retained_memory_used 1705.0 	retained_max_memory_used 1705.0
time 2021-06-24 17:26:18.480211 	memory 1724.0 	max_memory_used 1724.0 	retained_memory_used 1721.0 	retained_max_memory_used 1721.0
time 2021-06-24 17:26:18.480889 	memory 1750.0 	max_memory_used 1750.0 	retained_memory_used 1747.0 	retained_max_memory_used 1747.0
time 2021-06-24 17:26:18.482398 	memory 1766.0 	max_memory_used 1766.0 	retained_memory_used 1763.0 	retained_max_memory_used 1763.0
time 2021-06-24 17:26:18.482911 	memory 1792.0 	max_memory_used 1792.0 	retained_memory_used 1789.0 	retained_max_memory_used 1789.0
time 2021-06-24 17:26:18.483424 	memory 1818.0 	max_memory_used 1818.0 	retained_memory_used 1815.0 	retained_max_memory_used 1815.0
time 2021-06-24 17:26:18.484347 	memory 1820.0 	max_memory_used 1820.0 	retained_memory_used 1817.0 	retained_max_memory_used 1817.0
time 2021-06-24 17:26:18.484766 	memory 1836.0 	max_memory_used 1836.0 	retained_memory_used 1833.0 	retained_max_memory_used 1833.0
time 2021-06-24 17:26:18.486363 	memory 1860.0 	max_memory_used 1860.0 	retained_memory_used 1857.0 	retained_max_memory_used 1857.0
time 2021-06-24 17:26:18.487627 	memory 1868.0 	max_memory_used 1868.0 	retained_memory_used 1865.0 	retained_max_memory_used 1865.0
time 2021-06-24 17:26:18.488406 	memory 2260.0 	max_memory_used 2260.0 	retained_memory_used 2257.0 	retained_max_memory_used 2257.0
time 2021-06-24 17:26:18.488898 	memory 2274.0 	max_memory_used 2274.0 	retained_memory_used 2271.0 	retained_max_memory_used 2271.0
time 2021-06-24 17:26:18.489922 	memory 2278.0 	max_memory_used 2278.0 	retained_memory_used 2275.0 	retained_max_memory_used 2275.0
time 2021-06-24 17:26:18.522867 	memory 2288.0 	max_memory_used 2288.0 	retained_memory_used 2285.0 	retained_max_memory_used 2285.0
time 2021-06-24 17:26:18.523278 	memory 2302.0 	max_memory_used 2302.0 	retained_memory_used 2299.0 	retained_max_memory_used 2299.0
time 2021-06-24 17:26:18.523608 	memory 2310.0 	max_memory_used 2310.0 	retained_memory_used 2307.0 	retained_max_memory_used 2307.0
time 2021-06-24 17:26:18.524976 	memory 2316.0 	max_memory_used 2316.0 	retained_memory_used 2313.0 	retained_max_memory_used 2313.0
time 2021-06-24 17:26:18.525410 	memory 2330.0 	max_memory_used 2330.0 	retained_memory_used 2327.0 	retained_max_memory_used 2327.0
time 2021-06-24 17:26:18.525746 	memory 2338.0 	max_memory_used 2338.0 	retained_memory_used 2335.0 	retained_max_memory_used 2335.0
time 2021-06-24 17:26:18.527104 	memory 2344.0 	max_memory_used 2344.0 	retained_memory_used 2341.0 	retained_max_memory_used 2341.0
