time 2021-06-24 18:00:30.040303 	memory 578.0 	max_memory_used 578.0 	retained_memory_used 575.0 	retained_max_memory_used 575.0
time 2021-06-24 18:00:30.279478 	memory 848.0 	max_memory_used 848.0 	retained_memory_used 845.0 	retained_max_memory_used 845.0
time 2021-06-24 18:00:30.279946 	memory 852.0 	max_memory_used 852.0 	retained_memory_used 849.0 	retained_max_memory_used 849.0
time 2021-06-24 18:00:30.280474 	memory 856.0 	max_memory_used 856.0 	retained_memory_used 853.0 	retained_max_memory_used 853.0
time 2021-06-24 18:00:30.280937 	memory 860.0 	max_memory_used 860.0 	retained_memory_used 857.0 	retained_max_memory_used 857.0
time 2021-06-24 18:00:30.281611 	memory 864.0 	max_memory_used 864.0 	retained_memory_used 861.0 	retained_max_memory_used 861.0
time 2021-06-24 18:00:30.282120 	memory 868.0 	max_memory_used 868.0 	retained_memory_used 865.0 	retained_max_memory_used 865.0
time 2021-06-24 18:00:30.282556 	memory 870.0 	max_memory_used 870.0 	retained_memory_used 867.0 	retained_max_memory_used 867.0
time 2021-06-24 18:00:30.283532 	memory 872.0 	max_memory_used 872.0 	retained_memory_used 869.0 	retained_max_memory_used 869.0
time 2021-06-24 18:00:30.284038 	memory 882.0 	max_memory_used 882.0 	retained_memory_used 879.0 	retained_max_memory_used 879.0
time 2021-06-24 18:00:30.284801 	memory 890.0 	max_memory_used 890.0 	retained_memory_used 887.0 	retained_max_memory_used 887.0
time 2021-06-24 18:00:30.299138 	memory 894.0 	max_memory_used 894.0 	retained_memory_used 891.0 	retained_max_memory_used 891.0
time 2021-06-24 18:00:30.299633 	memory 898.0 	max_memory_used 898.0 	retained_memory_used 895.0 	retained_max_memory_used 895.0
time 2021-06-24 18:00:30.300297 	memory 902.0 	max_memory_used 902.0 	retained_memory_used 899.0 	retained_max_memory_used 899.0
time 2021-06-24 18:00:30.300808 	memory 906.0 	max_memory_used 906.0 	retained_memory_used 903.0 	retained_max_memory_used 903.0
time 2021-06-24 18:00:30.301577 	memory 908.0 	max_memory_used 908.0 	retained_memory_used 905.0 	retained_max_memory_used 905.0
time 2021-06-24 18:00:30.303775 	memory 910.0 	max_memory_used 910.0 	retained_memory_used 907.0 	retained_max_memory_used 907.0
time 2021-06-24 18:00:30.304651 	memory 920.0 	max_memory_used 920.0 	retained_memory_used 917.0 	retained_max_memory_used 917.0
time 2021-06-24 18:00:30.305754 	memory 930.0 	max_memory_used 930.0 	retained_memory_used 927.0 	retained_max_memory_used 927.0
time 2021-06-24 18:00:30.307161 	memory 934.0 	max_memory_used 934.0 	retained_memory_used 931.0 	retained_max_memory_used 931.0
time 2021-06-24 18:00:30.308913 	memory 938.0 	max_memory_used 938.0 	retained_memory_used 935.0 	retained_max_memory_used 935.0
time 2021-06-24 18:00:30.310351 	memory 950.0 	max_memory_used 950.0 	retained_memory_used 947.0 	retained_max_memory_used 947.0
time 2021-06-24 18:00:30.311559 	memory 954.0 	max_memory_used 954.0 	retained_memory_used 951.0 	retained_max_memory_used 951.0
time 2021-06-24 18:00:30.312581 	memory 958.0 	max_memory_used 958.0 	retained_memory_used 955.0 	retained_max_memory_used 955.0
time 2021-06-24 18:00:30.313661 	memory 960.0 	max_memory_used 960.0 	retained_memory_used 957.0 	retained_max_memory_used 957.0
time 2021-06-24 18:00:30.314347 	memory 962.0 	max_memory_used 962.0 	retained_memory_used 959.0 	retained_max_memory_used 959.0
time 2021-06-24 18:00:30.315029 	memory 966.0 	max_memory_used 966.0 	retained_memory_used 963.0 	retained_max_memory_used 963.0
time 2021-06-24 18:00:30.315823 	memory 970.0 	max_memory_used 970.0 	retained_memory_used 967.0 	retained_max_memory_used 967.0
time 2021-06-24 18:00:30.316405 	memory 976.0 	max_memory_used 976.0 	retained_memory_used 973.0 	retained_max_memory_used 973.0
time 2021-06-24 18:00:30.316866 	memory 980.0 	max_memory_used 980.0 	retained_memory_used 977.0 	retained_max_memory_used 977.0
time 2021-06-24 18:00:30.317436 	memory 984.0 	max_memory_used 984.0 	retained_memory_used 981.0 	retained_max_memory_used 981.0
time 2021-06-24 18:00:30.317885 	memory 988.0 	max_memory_used 988.0 	retained_memory_used 985.0 	retained_max_memory_used 985.0
time 2021-06-24 18:00:30.318488 	memory 992.0 	max_memory_used 992.0 	retained_memory_used 989.0 	retained_max_memory_used 989.0
time 2021-06-24 18:00:30.318943 	memory 996.0 	max_memory_used 996.0 	retained_memory_used 993.0 	retained_max_memory_used 993.0
time 2021-06-24 18:00:30.319341 	memory 998.0 	max_memory_used 998.0 	retained_memory_used 995.0 	retained_max_memory_used 995.0
time 2021-06-24 18:00:30.320218 	memory 1000.0 	max_memory_used 1000.0 	retained_memory_used 997.0 	retained_max_memory_used 997.0
time 2021-06-24 18:00:30.320672 	memory 1010.0 	max_memory_used 1010.0 	retained_memory_used 1007.0 	retained_max_memory_used 1007.0
time 2021-06-24 18:00:30.329970 	memory 1012.0 	max_memory_used 1012.0 	retained_memory_used 1009.0 	retained_max_memory_used 1009.0
time 2021-06-24 18:00:30.330814 	memory 1016.0 	max_memory_used 1016.0 	retained_memory_used 1013.0 	retained_max_memory_used 1013.0
time 2021-06-24 18:00:30.332057 	memory 1020.0 	max_memory_used 1020.0 	retained_memory_used 1017.0 	retained_max_memory_used 1017.0
time 2021-06-24 18:00:30.332775 	memory 1024.0 	max_memory_used 1024.0 	retained_memory_used 1021.0 	retained_max_memory_used 1021.0
time 2021-06-24 18:00:30.333637 	memory 1028.0 	max_memory_used 1028.0 	retained_memory_used 1025.0 	retained_max_memory_used 1025.0
time 2021-06-24 18:00:30.334258 	memory 1032.0 	max_memory_used 1032.0 	retained_memory_used 1029.0 	retained_max_memory_used 1029.0
time 2021-06-24 18:00:30.334872 	memory 1036.0 	max_memory_used 1036.0 	retained_memory_used 1033.0 	retained_max_memory_used 1033.0
time 2021-06-24 18:00:30.335311 	memory 1038.0 	max_memory_used 1038.0 	retained_memory_used 1035.0 	retained_max_memory_used 1035.0
time 2021-06-24 18:00:30.336011 	memory 1044.0 	max_memory_used 1044.0 	retained_memory_used 1041.0 	retained_max_memory_used 1041.0
time 2021-06-24 18:00:30.336501 	memory 1048.0 	max_memory_used 1048.0 	retained_memory_used 1045.0 	retained_max_memory_used 1045.0
time 2021-06-24 18:00:30.337021 	memory 1056.0 	max_memory_used 1056.0 	retained_memory_used 1053.0 	retained_max_memory_used 1053.0
time 2021-06-24 18:00:30.337527 	memory 1058.0 	max_memory_used 1058.0 	retained_memory_used 1055.0 	retained_max_memory_used 1055.0
time 2021-06-24 18:00:30.338144 	memory 1060.0 	max_memory_used 1060.0 	retained_memory_used 1057.0 	retained_max_memory_used 1057.0
time 2021-06-24 18:00:30.338632 	memory 1062.0 	max_memory_used 1062.0 	retained_memory_used 1059.0 	retained_max_memory_used 1059.0
time 2021-06-24 18:00:30.339242 	memory 1064.0 	max_memory_used 1064.0 	retained_memory_used 1061.0 	retained_max_memory_used 1061.0
time 2021-06-24 18:00:30.370786 	memory 1070.0 	max_memory_used 1070.0 	retained_memory_used 1067.0 	retained_max_memory_used 1067.0
time 2021-06-24 18:00:30.553203 	memory 1406.0 	max_memory_used 1406.0 	retained_memory_used 1403.0 	retained_max_memory_used 1403.0
time 2021-06-24 18:00:47.375499 	memory 1414.0 	max_memory_used 1414.0 	retained_memory_used 1411.0 	retained_max_memory_used 1411.0
