time 2021-06-24 14:41:44.555919 	memory 2956.0 	max_memory_used 2956.0 	retained_memory_used 2953.0 	retained_max_memory_used 2953.0
time 2021-06-24 14:41:44.557185 	memory 2964.0 	max_memory_used 2964.0 	retained_memory_used 2961.0 	retained_max_memory_used 2961.0
time 2021-06-24 14:41:44.559705 	memory 2966.0 	max_memory_used 2966.0 	retained_memory_used 2963.0 	retained_max_memory_used 2963.0
time 2021-06-24 14:41:44.564109 	memory 2974.0 	max_memory_used 2974.0 	retained_memory_used 2971.0 	retained_max_memory_used 2971.0
time 2021-06-24 14:41:45.143211 	memory 3394.0 	max_memory_used 3394.0 	retained_memory_used 3391.0 	retained_max_memory_used 3391.0
time 2021-06-24 14:41:45.143797 	memory 3408.0 	max_memory_used 3408.0 	retained_memory_used 3405.0 	retained_max_memory_used 3405.0
time 2021-06-24 14:41:45.144376 	memory 3412.0 	max_memory_used 3412.0 	retained_memory_used 3409.0 	retained_max_memory_used 3409.0
time 2021-06-24 14:41:45.452010 	memory 3488.0 	max_memory_used 3488.0 	retained_memory_used 3485.0 	retained_max_memory_used 3485.0
time 2021-06-24 14:41:45.452392 	memory 3492.0 	max_memory_used 3492.0 	retained_memory_used 3489.0 	retained_max_memory_used 3489.0
time 2021-06-24 14:41:45.453098 	memory 3496.0 	max_memory_used 3496.0 	retained_memory_used 3493.0 	retained_max_memory_used 3493.0
time 2021-06-24 14:41:45.453387 	memory 3500.0 	max_memory_used 3500.0 	retained_memory_used 3497.0 	retained_max_memory_used 3497.0
time 2021-06-24 14:41:45.454978 	memory 3504.0 	max_memory_used 3504.0 	retained_memory_used 3501.0 	retained_max_memory_used 3501.0
