time 2021-06-24 17:54:34.274402 	memory 696.0 	max_memory_used 696.0 	retained_memory_used 693.0 	retained_max_memory_used 693.0
time 2021-06-24 17:54:34.274804 	memory 702.0 	max_memory_used 702.0 	retained_memory_used 699.0 	retained_max_memory_used 699.0
time 2021-06-24 17:54:34.414503 	memory 708.0 	max_memory_used 708.0 	retained_memory_used 705.0 	retained_max_memory_used 705.0
time 2021-06-24 17:54:34.415563 	memory 712.0 	max_memory_used 712.0 	retained_memory_used 709.0 	retained_max_memory_used 709.0
time 2021-06-24 17:54:34.418637 	memory 724.0 	max_memory_used 724.0 	retained_memory_used 721.0 	retained_max_memory_used 721.0
time 2021-06-24 17:54:34.419125 	memory 746.0 	max_memory_used 746.0 	retained_memory_used 743.0 	retained_max_memory_used 743.0
time 2021-06-24 17:54:34.419966 	memory 768.0 	max_memory_used 768.0 	retained_memory_used 765.0 	retained_max_memory_used 765.0
time 2021-06-24 17:54:34.420449 	memory 774.0 	max_memory_used 774.0 	retained_memory_used 771.0 	retained_max_memory_used 771.0
time 2021-06-24 17:54:34.424731 	memory 784.0 	max_memory_used 784.0 	retained_memory_used 781.0 	retained_max_memory_used 781.0
time 2021-06-24 17:54:34.425867 	memory 800.0 	max_memory_used 800.0 	retained_memory_used 797.0 	retained_max_memory_used 797.0
time 2021-06-24 17:54:34.426411 	memory 804.0 	max_memory_used 804.0 	retained_memory_used 801.0 	retained_max_memory_used 801.0
time 2021-06-24 17:54:34.445963 	memory 806.0 	max_memory_used 806.0 	retained_memory_used 803.0 	retained_max_memory_used 803.0
time 2021-06-24 17:54:34.446452 	memory 812.0 	max_memory_used 812.0 	retained_memory_used 809.0 	retained_max_memory_used 809.0
time 2021-06-24 17:54:34.446968 	memory 814.0 	max_memory_used 814.0 	retained_memory_used 811.0 	retained_max_memory_used 811.0
time 2021-06-24 17:54:34.447578 	memory 816.0 	max_memory_used 816.0 	retained_memory_used 813.0 	retained_max_memory_used 813.0
time 2021-06-24 17:54:34.448075 	memory 818.0 	max_memory_used 818.0 	retained_memory_used 815.0 	retained_max_memory_used 815.0
time 2021-06-24 17:54:34.453609 	memory 820.0 	max_memory_used 820.0 	retained_memory_used 817.0 	retained_max_memory_used 817.0
time 2021-06-24 17:54:34.454234 	memory 822.0 	max_memory_used 822.0 	retained_memory_used 819.0 	retained_max_memory_used 819.0
time 2021-06-24 17:54:34.459352 	memory 826.0 	max_memory_used 826.0 	retained_memory_used 823.0 	retained_max_memory_used 823.0
time 2021-06-24 17:54:34.459922 	memory 828.0 	max_memory_used 828.0 	retained_memory_used 825.0 	retained_max_memory_used 825.0
time 2021-06-24 17:54:34.460512 	memory 830.0 	max_memory_used 830.0 	retained_memory_used 827.0 	retained_max_memory_used 827.0
time 2021-06-24 17:54:34.460989 	memory 836.0 	max_memory_used 836.0 	retained_memory_used 833.0 	retained_max_memory_used 833.0
time 2021-06-24 17:54:34.467349 	memory 840.0 	max_memory_used 840.0 	retained_memory_used 837.0 	retained_max_memory_used 837.0
time 2021-06-24 17:54:34.467870 	memory 842.0 	max_memory_used 842.0 	retained_memory_used 839.0 	retained_max_memory_used 839.0
time 2021-06-24 17:54:34.468344 	memory 846.0 	max_memory_used 846.0 	retained_memory_used 843.0 	retained_max_memory_used 843.0
time 2021-06-24 17:54:34.616077 	memory 1184.0 	max_memory_used 1184.0 	retained_memory_used 1181.0 	retained_max_memory_used 1181.0
