time 2021-06-28 23:14:46.250840 	memory 806.0 	max_memory_used 806.0 	retained_memory_used 803.0 	retained_max_memory_used 803.0
time 2021-06-28 23:14:46.251034 	memory 810.0 	max_memory_used 810.0 	retained_memory_used 807.0 	retained_max_memory_used 807.0
time 2021-06-28 23:14:46.397489 	memory 812.0 	max_memory_used 812.0 	retained_memory_used 809.0 	retained_max_memory_used 809.0
time 2021-06-28 23:14:46.397698 	memory 818.0 	max_memory_used 818.0 	retained_memory_used 815.0 	retained_max_memory_used 815.0
time 2021-06-28 23:14:46.400892 	memory 824.0 	max_memory_used 824.0 	retained_memory_used 821.0 	retained_max_memory_used 821.0
time 2021-06-28 23:14:46.401390 	memory 836.0 	max_memory_used 836.0 	retained_memory_used 833.0 	retained_max_memory_used 833.0
time 2021-06-28 23:14:46.402128 	memory 848.0 	max_memory_used 848.0 	retained_memory_used 845.0 	retained_max_memory_used 845.0
time 2021-06-28 23:14:46.405804 	memory 856.0 	max_memory_used 856.0 	retained_memory_used 853.0 	retained_max_memory_used 853.0
time 2021-06-28 23:14:46.406293 	memory 860.0 	max_memory_used 860.0 	retained_memory_used 857.0 	retained_max_memory_used 857.0
time 2021-06-28 23:14:46.406898 	memory 864.0 	max_memory_used 864.0 	retained_memory_used 861.0 	retained_max_memory_used 861.0
time 2021-06-28 23:14:46.407363 	memory 868.0 	max_memory_used 868.0 	retained_memory_used 865.0 	retained_max_memory_used 865.0
time 2021-06-28 23:14:46.411206 	memory 872.0 	max_memory_used 872.0 	retained_memory_used 869.0 	retained_max_memory_used 869.0
time 2021-06-28 23:14:46.411857 	memory 876.0 	max_memory_used 876.0 	retained_memory_used 873.0 	retained_max_memory_used 873.0
time 2021-06-28 23:14:46.414649 	memory 878.0 	max_memory_used 878.0 	retained_memory_used 875.0 	retained_max_memory_used 875.0
time 2021-06-28 23:14:46.418650 	memory 886.0 	max_memory_used 886.0 	retained_memory_used 883.0 	retained_max_memory_used 883.0
time 2021-06-28 23:14:46.419135 	memory 888.0 	max_memory_used 888.0 	retained_memory_used 885.0 	retained_max_memory_used 885.0
time 2021-06-28 23:14:46.610123 	memory 894.0 	max_memory_used 894.0 	retained_memory_used 891.0 	retained_max_memory_used 891.0
time 2021-06-28 23:14:46.610540 	memory 896.0 	max_memory_used 896.0 	retained_memory_used 893.0 	retained_max_memory_used 893.0
time 2021-06-28 23:14:46.613931 	memory 898.0 	max_memory_used 898.0 	retained_memory_used 895.0 	retained_max_memory_used 895.0
time 2021-06-28 23:14:46.614337 	memory 900.0 	max_memory_used 900.0 	retained_memory_used 897.0 	retained_max_memory_used 897.0
time 2021-06-28 23:14:46.615177 	memory 904.0 	max_memory_used 904.0 	retained_memory_used 901.0 	retained_max_memory_used 901.0
time 2021-06-28 23:14:46.615600 	memory 906.0 	max_memory_used 906.0 	retained_memory_used 903.0 	retained_max_memory_used 903.0
time 2021-06-28 23:14:46.619655 	memory 908.0 	max_memory_used 908.0 	retained_memory_used 905.0 	retained_max_memory_used 905.0
time 2021-06-28 23:14:46.620540 	memory 910.0 	max_memory_used 910.0 	retained_memory_used 907.0 	retained_max_memory_used 907.0
time 2021-06-28 23:14:46.621283 	memory 914.0 	max_memory_used 914.0 	retained_memory_used 911.0 	retained_max_memory_used 911.0
time 2021-06-28 23:14:46.621902 	memory 916.0 	max_memory_used 916.0 	retained_memory_used 913.0 	retained_max_memory_used 913.0
time 2021-06-28 23:14:46.625262 	memory 920.0 	max_memory_used 920.0 	retained_memory_used 917.0 	retained_max_memory_used 917.0
time 2021-06-28 23:14:46.628538 	memory 930.0 	max_memory_used 930.0 	retained_memory_used 927.0 	retained_max_memory_used 927.0
time 2021-06-28 23:14:46.628922 	memory 934.0 	max_memory_used 934.0 	retained_memory_used 931.0 	retained_max_memory_used 931.0
time 2021-06-28 23:14:46.633491 	memory 938.0 	max_memory_used 938.0 	retained_memory_used 935.0 	retained_max_memory_used 935.0
time 2021-06-28 23:14:46.640581 	memory 942.0 	max_memory_used 942.0 	retained_memory_used 939.0 	retained_max_memory_used 939.0
time 2021-06-28 23:14:46.645663 	memory 946.0 	max_memory_used 946.0 	retained_memory_used 943.0 	retained_max_memory_used 943.0
time 2021-06-28 23:14:46.646790 	memory 948.0 	max_memory_used 948.0 	retained_memory_used 945.0 	retained_max_memory_used 945.0
time 2021-06-28 23:14:46.647922 	memory 952.0 	max_memory_used 952.0 	retained_memory_used 949.0 	retained_max_memory_used 949.0
time 2021-06-28 23:14:46.650579 	memory 956.0 	max_memory_used 956.0 	retained_memory_used 953.0 	retained_max_memory_used 953.0
time 2021-06-28 23:14:46.651159 	memory 958.0 	max_memory_used 958.0 	retained_memory_used 955.0 	retained_max_memory_used 955.0
time 2021-06-28 23:14:46.652132 	memory 962.0 	max_memory_used 962.0 	retained_memory_used 959.0 	retained_max_memory_used 959.0
time 2021-06-28 23:14:46.654148 	memory 966.0 	max_memory_used 966.0 	retained_memory_used 963.0 	retained_max_memory_used 963.0
time 2021-06-28 23:14:46.657315 	memory 968.0 	max_memory_used 968.0 	retained_memory_used 965.0 	retained_max_memory_used 965.0
time 2021-06-28 23:14:46.661881 	memory 970.0 	max_memory_used 970.0 	retained_memory_used 967.0 	retained_max_memory_used 967.0
time 2021-06-28 23:14:46.663622 	memory 1330.0 	max_memory_used 1330.0 	retained_memory_used 1327.0 	retained_max_memory_used 1327.0
time 2021-06-28 23:14:47.340988 	memory 1344.0 	max_memory_used 1344.0 	retained_memory_used 1341.0 	retained_max_memory_used 1341.0
time 2021-06-28 23:14:48.524009 	memory 1350.0 	max_memory_used 1350.0 	retained_memory_used 1347.0 	retained_max_memory_used 1347.0
