time 2021-06-24 19:14:24.976256 	memory 630.0 	max_memory_used 630.0 	retained_memory_used 627.0 	retained_max_memory_used 627.0
time 2021-06-24 19:14:26.880104 	memory 1158.0 	max_memory_used 1158.0 	retained_memory_used 1155.0 	retained_max_memory_used 1155.0
time 2021-06-24 19:14:26.910593 	memory 1160.0 	max_memory_used 1160.0 	retained_memory_used 1157.0 	retained_max_memory_used 1157.0
time 2021-06-24 19:14:26.937668 	memory 1162.0 	max_memory_used 1162.0 	retained_memory_used 1159.0 	retained_max_memory_used 1159.0
time 2021-06-24 19:14:26.964701 	memory 1164.0 	max_memory_used 1164.0 	retained_memory_used 1161.0 	retained_max_memory_used 1161.0
time 2021-06-24 19:14:26.991715 	memory 1166.0 	max_memory_used 1166.0 	retained_memory_used 1163.0 	retained_max_memory_used 1163.0
time 2021-06-24 19:14:27.019867 	memory 1170.0 	max_memory_used 1170.0 	retained_memory_used 1167.0 	retained_max_memory_used 1167.0
time 2021-06-24 19:14:27.046902 	memory 1172.0 	max_memory_used 1172.0 	retained_memory_used 1169.0 	retained_max_memory_used 1169.0
time 2021-06-24 19:14:27.073925 	memory 1174.0 	max_memory_used 1174.0 	retained_memory_used 1171.0 	retained_max_memory_used 1171.0
time 2021-06-24 19:14:27.102052 	memory 1178.0 	max_memory_used 1178.0 	retained_memory_used 1175.0 	retained_max_memory_used 1175.0
time 2021-06-24 19:14:27.129090 	memory 1180.0 	max_memory_used 1180.0 	retained_memory_used 1177.0 	retained_max_memory_used 1177.0
time 2021-06-24 19:14:27.156477 	memory 1182.0 	max_memory_used 1182.0 	retained_memory_used 1179.0 	retained_max_memory_used 1179.0
time 2021-06-24 19:14:30.033129 	memory 1184.0 	max_memory_used 1184.0 	retained_memory_used 1181.0 	retained_max_memory_used 1181.0
