time 2021-06-24 19:45:01.887945 	memory 638.0 	max_memory_used 638.0 	retained_memory_used 635.0 	retained_max_memory_used 635.0
time 2021-06-24 19:45:03.219363 	memory 1094.0 	max_memory_used 1094.0 	retained_memory_used 1091.0 	retained_max_memory_used 1091.0
time 2021-06-24 19:45:03.241689 	memory 1096.0 	max_memory_used 1096.0 	retained_memory_used 1093.0 	retained_max_memory_used 1093.0
time 2021-06-24 19:45:03.275345 	memory 1098.0 	max_memory_used 1098.0 	retained_memory_used 1095.0 	retained_max_memory_used 1095.0
time 2021-06-24 19:45:03.288228 	memory 1100.0 	max_memory_used 1100.0 	retained_memory_used 1097.0 	retained_max_memory_used 1097.0
time 2021-06-24 19:45:03.311761 	memory 1102.0 	max_memory_used 1102.0 	retained_memory_used 1099.0 	retained_max_memory_used 1099.0
time 2021-06-24 19:45:03.325773 	memory 1104.0 	max_memory_used 1104.0 	retained_memory_used 1101.0 	retained_max_memory_used 1101.0
time 2021-06-24 19:45:03.354192 	memory 1106.0 	max_memory_used 1106.0 	retained_memory_used 1103.0 	retained_max_memory_used 1103.0
time 2021-06-24 19:45:03.367868 	memory 1108.0 	max_memory_used 1108.0 	retained_memory_used 1105.0 	retained_max_memory_used 1105.0
time 2021-06-24 19:45:03.391276 	memory 1110.0 	max_memory_used 1110.0 	retained_memory_used 1107.0 	retained_max_memory_used 1107.0
time 2021-06-24 19:45:03.403022 	memory 1112.0 	max_memory_used 1112.0 	retained_memory_used 1109.0 	retained_max_memory_used 1109.0
time 2021-06-24 19:45:03.425131 	memory 1114.0 	max_memory_used 1114.0 	retained_memory_used 1111.0 	retained_max_memory_used 1111.0
time 2021-06-24 19:45:03.438614 	memory 1116.0 	max_memory_used 1116.0 	retained_memory_used 1113.0 	retained_max_memory_used 1113.0
time 2021-06-24 19:45:03.465686 	memory 1118.0 	max_memory_used 1118.0 	retained_memory_used 1115.0 	retained_max_memory_used 1115.0
time 2021-06-24 19:45:03.483731 	memory 1120.0 	max_memory_used 1120.0 	retained_memory_used 1117.0 	retained_max_memory_used 1117.0
time 2021-06-24 19:45:03.509550 	memory 1124.0 	max_memory_used 1124.0 	retained_memory_used 1121.0 	retained_max_memory_used 1121.0
time 2021-06-24 19:45:03.549365 	memory 1128.0 	max_memory_used 1128.0 	retained_memory_used 1125.0 	retained_max_memory_used 1125.0
time 2021-06-24 19:45:03.563602 	memory 1130.0 	max_memory_used 1130.0 	retained_memory_used 1127.0 	retained_max_memory_used 1127.0
time 2021-06-24 19:45:03.587456 	memory 1132.0 	max_memory_used 1132.0 	retained_memory_used 1129.0 	retained_max_memory_used 1129.0
time 2021-06-24 19:45:03.599625 	memory 1134.0 	max_memory_used 1134.0 	retained_memory_used 1131.0 	retained_max_memory_used 1131.0
time 2021-06-24 19:45:03.622998 	memory 1138.0 	max_memory_used 1138.0 	retained_memory_used 1135.0 	retained_max_memory_used 1135.0
time 2021-06-24 19:45:03.657722 	memory 1144.0 	max_memory_used 1144.0 	retained_memory_used 1141.0 	retained_max_memory_used 1141.0
time 2021-06-24 19:45:03.693410 	memory 1148.0 	max_memory_used 1148.0 	retained_memory_used 1145.0 	retained_max_memory_used 1145.0
time 2021-06-24 19:45:03.705488 	memory 1150.0 	max_memory_used 1150.0 	retained_memory_used 1147.0 	retained_max_memory_used 1147.0
time 2021-06-24 19:45:03.735546 	memory 1164.0 	max_memory_used 1164.0 	retained_memory_used 1161.0 	retained_max_memory_used 1161.0
time 2021-06-24 19:45:03.893884 	memory 1166.0 	max_memory_used 1166.0 	retained_memory_used 1163.0 	retained_max_memory_used 1163.0
time 2021-06-24 19:45:03.927483 	memory 1168.0 	max_memory_used 1168.0 	retained_memory_used 1165.0 	retained_max_memory_used 1165.0
time 2021-06-24 19:45:03.989188 	memory 1170.0 	max_memory_used 1170.0 	retained_memory_used 1167.0 	retained_max_memory_used 1167.0
time 2021-06-24 19:45:04.019317 	memory 1172.0 	max_memory_used 1172.0 	retained_memory_used 1169.0 	retained_max_memory_used 1169.0
time 2021-06-24 19:45:04.048864 	memory 1176.0 	max_memory_used 1176.0 	retained_memory_used 1173.0 	retained_max_memory_used 1173.0
time 2021-06-24 19:45:04.080376 	memory 1180.0 	max_memory_used 1180.0 	retained_memory_used 1177.0 	retained_max_memory_used 1177.0
time 2021-06-24 19:45:04.110358 	memory 1182.0 	max_memory_used 1182.0 	retained_memory_used 1179.0 	retained_max_memory_used 1179.0
time 2021-06-24 19:45:04.141736 	memory 1188.0 	max_memory_used 1188.0 	retained_memory_used 1185.0 	retained_max_memory_used 1185.0
time 2021-06-24 19:45:13.454937 	memory 1190.0 	max_memory_used 1190.0 	retained_memory_used 1187.0 	retained_max_memory_used 1187.0
time 2021-06-24 19:45:16.464349 	memory 1192.0 	max_memory_used 1192.0 	retained_memory_used 1189.0 	retained_max_memory_used 1189.0
time 2021-06-24 19:45:16.487974 	memory 1194.0 	max_memory_used 1194.0 	retained_memory_used 1191.0 	retained_max_memory_used 1191.0
time 2021-06-24 19:45:16.513817 	memory 1198.0 	max_memory_used 1198.0 	retained_memory_used 1195.0 	retained_max_memory_used 1195.0
time 2021-06-24 19:45:16.560848 	memory 1200.0 	max_memory_used 1200.0 	retained_memory_used 1197.0 	retained_max_memory_used 1197.0
